exception_id,customer_id,employee_id,open_date,review_date,doc_status,description,comments
4084,25198,18522,2020-12-22,2021-04-08,Exception,Identity,
4085,23325,22899,2021-12-25,2022-03-14,Exception,CIP Exception,Please re-scan ID Verification
4086,27936,8182,2022-01-25,2022-05-17,Missing,Identity,
4087,24793,13576,2021-08-30,2021-10-27,Exception,Identity,
4088,10283,26801,2022-09-16,2022-11-30,Exception,Identity,
4089,23313,13956,2021-06-07,2021-07-31,Exception,CIP Exception,ID has Expired
4090,20588,24012,2023-05-07,2023-05-07,Missing,Identity,
4091,642,2966,2021-09-21,2021-11-27,Exception,CIP Exception,ID has Expired
4092,9089,12089,2023-05-07,2023-05-07,Missing,CIP Exception,ID has Expired
4093,18480,22727,2023-01-23,2023-03-15,Exception,Identity,
4094,21377,7319,2021-09-10,2022-01-10,Exception,Identity,
4095,21793,28365,2022-01-26,2022-04-03,Exception,CIP Exception,ID has Expired
4096,27581,11098,2020-05-23,2020-09-06,Missing,Identity,
4097,22737,22269,2022-09-29,2022-12-20,Missing,Identity,
4098,13654,10328,2019-12-22,2020-03-01,Exception,CIP Exception,ID has Expired
4099,4216,3523,2022-11-26,2023-03-01,Exception,CIP Exception,ID has Expired
4100,6608,13263,2023-01-12,2023-04-28,Exception,Identity,
4101,24665,24765,2022-03-02,2022-06-11,Exception,Identity,
4102,28046,28697,2021-11-18,2022-01-15,Missing,CIP Exception,ID has Expired
4103,4032,10818,2022-11-22,2023-03-25,Missing,Identity,
4104,5998,18960,2021-03-11,2021-06-17,Exception,Identity,
4105,4400,3334,2021-09-14,2021-11-16,Missing,Identity,
4106,16588,13097,2021-01-01,2021-04-20,Missing,CIP Exception,Please re-scan ID Verification
4107,16821,17100,2019-10-18,2020-01-10,Exception,Identity,
4108,28977,26407,2020-07-12,2020-11-02,Exception,Identity,
4109,3310,7359,2021-05-09,2021-09-14,Exception,Identity,
4110,5940,9762,2020-12-26,2021-04-18,Exception,Identity,
4111,117,25577,2022-03-12,2022-05-01,Missing,Identity,
4112,18396,7839,2020-10-30,2021-01-16,Exception,CIP Exception,Please re-scan ID Verification
4113,22866,3968,2021-06-07,2021-08-22,Missing,CIP Exception,ID has Expired
4114,579,23493,2020-10-06,2020-12-11,Missing,Identity,
4115,5823,22228,2019-11-15,2020-03-24,Exception,CIP Exception,Please re-scan ID Verification
4116,3158,16719,2020-10-04,2021-01-02,Missing,Identity,
4117,8639,7606,2022-03-09,2022-06-10,Missing,CIP Exception,Please re-scan ID Verification
4118,12012,12707,2022-04-21,2022-06-23,Missing,Identity,
4119,18721,28006,2020-02-08,2020-04-07,Missing,Identity,
4120,26670,14159,2021-01-08,2021-04-01,Exception,Identity,
4121,15700,22410,2022-12-31,2023-04-12,Missing,Identity,
4122,3116,16583,2021-09-04,2021-11-07,Missing,Identity,
4123,27412,5722,2021-08-13,2021-11-19,Exception,CIP Exception,ID has Expired
4124,10561,7617,2020-07-08,2020-10-01,Missing,CIP Exception,ID has Expired
4125,23167,19123,2023-06-21,2023-06-21,Missing,CIP Exception,ID has Expired
4126,20513,1030,2022-05-29,2022-10-05,Exception,Identity,
4127,26209,20686,2021-05-06,2021-08-16,Missing,Identity,
4128,4867,26376,2021-03-27,2021-06-16,Exception,Identity,
4129,17809,20023,2021-12-02,2022-04-04,Exception,CIP Exception,Please re-scan ID Verification
4130,11422,24746,2022-10-25,2022-12-25,Exception,Identity,
4131,9035,9218,2020-03-24,2020-05-30,Exception,CIP Exception,ID has Expired
4132,15278,20546,2023-02-20,2023-02-20,Exception,CIP Exception,ID has Expired
4133,46,5524,2021-08-28,2021-10-31,Exception,CIP Exception,ID has Expired
4134,916,7714,2019-11-01,2020-02-22,Missing,CIP Exception,ID has Expired
4135,8334,15924,2020-11-18,2021-03-08,Missing,Identity,
4136,18653,3473,2019-08-23,2019-11-12,Exception,Identity,
4137,3363,10622,2019-08-28,2019-11-27,Missing,Identity,
4138,12325,15581,2022-11-10,2023-03-17,Exception,Identity,
4139,13393,3707,2021-06-13,2021-09-26,Missing,Identity,
4140,6098,2906,2020-04-24,2020-07-11,Exception,CIP Exception,Please re-scan ID Verification
4141,8499,21409,2022-03-31,2022-07-20,Missing,Identity,
4142,24397,2296,2022-06-21,2022-09-06,Exception,CIP Exception,ID has Expired
4143,20307,11846,2019-07-23,2019-09-25,Missing,CIP Exception,Please re-scan ID Verification
4144,6000,6793,2021-01-08,2021-05-13,Missing,Identity,
4145,28938,3840,2022-05-12,2022-08-13,Missing,Identity,
4146,13235,18837,2019-07-19,2019-11-19,Exception,CIP Exception,Please re-scan ID Verification
4147,8670,9317,2020-03-02,2020-06-13,Missing,CIP Exception,ID has Expired
4148,24642,27580,2020-02-20,2020-04-14,Missing,Identity,
4149,5225,12602,2022-03-30,2022-06-26,Missing,Identity,
4150,26904,22847,2022-08-01,2022-11-16,Missing,Identity,
4151,11711,6128,2023-03-05,2023-03-05,Missing,CIP Exception,ID has Expired
4152,4959,18019,2021-03-02,2021-05-05,Missing,Identity,
4153,9200,10575,2022-09-13,2022-12-11,Exception,Identity,
4154,14122,25445,2023-05-25,2023-05-25,Exception,CIP Exception,Please re-scan ID Verification
4155,24564,16168,2019-12-02,2020-03-16,Exception,CIP Exception,Please re-scan ID Verification
4156,12001,10057,2021-03-11,2021-06-06,Missing,Identity,
4157,24254,1548,2020-12-26,2021-04-01,Missing,Identity,
4158,17924,27951,2023-01-24,2023-03-23,Missing,Identity,
4159,24326,18993,2021-04-04,2021-06-20,Missing,CIP Exception,ID has Expired
4160,20927,14927,2022-03-17,2022-05-30,Exception,CIP Exception,Please re-scan ID Verification
4161,23771,12414,2023-05-16,2023-05-16,Exception,CIP Exception,ID has Expired
4162,24781,3119,2022-04-03,2022-08-03,Exception,CIP Exception,Please re-scan ID Verification
4163,26094,26359,2019-11-21,2020-03-03,Exception,Identity,
4164,14635,11402,2021-04-03,2021-07-06,Missing,Identity,
4165,4826,9136,2019-10-20,2020-02-25,Exception,CIP Exception,Please re-scan ID Verification
4166,25768,13330,2021-04-21,2021-07-01,Exception,CIP Exception,Please re-scan ID Verification
4167,21336,6195,2021-02-21,2021-05-24,Exception,Identity,
4168,21057,22927,2019-09-06,2019-12-27,Missing,CIP Exception,Please re-scan ID Verification
4169,19354,3980,2021-05-28,2021-09-14,Exception,CIP Exception,Please re-scan ID Verification
4170,18542,16397,2019-09-26,2020-01-02,Exception,Identity,
4171,2323,18720,2022-05-28,2022-09-21,Missing,CIP Exception,ID has Expired
4172,23956,16576,2021-07-25,2021-09-29,Exception,CIP Exception,Please re-scan ID Verification
4173,18165,4078,2020-01-22,2020-05-03,Missing,CIP Exception,ID has Expired
4174,24222,15154,2023-06-20,2023-06-20,Exception,Identity,
4175,12319,24189,2022-11-18,2023-03-20,Exception,CIP Exception,ID has Expired
4176,18433,15762,2021-01-08,2021-05-10,Exception,Identity,
4177,28211,13848,2022-01-04,2022-04-21,Exception,Identity,
4178,23826,25037,2021-03-12,2021-06-13,Exception,CIP Exception,ID has Expired
4179,2359,12694,2023-05-19,2023-05-19,Missing,CIP Exception,Please re-scan ID Verification
4180,11446,331,2022-08-11,2022-10-18,Missing,Identity,
4181,12497,20430,2023-06-20,2023-06-20,Missing,CIP Exception,ID has Expired
4182,27933,15463,2020-10-02,2020-12-17,Missing,Identity,
4183,14938,2283,2022-07-15,2022-09-03,Missing,Identity,
4184,23265,25925,2022-11-19,2023-02-06,Missing,Identity,
4185,15760,23746,2020-07-10,2020-10-18,Exception,Identity,
4186,18490,1501,2021-02-03,2021-05-22,Exception,CIP Exception,Please re-scan ID Verification
4187,17426,10984,2023-03-31,2023-03-31,Missing,Identity,
4188,6761,15298,2021-02-23,2021-05-12,Exception,Identity,
4189,4766,5618,2020-01-12,2020-04-13,Missing,Identity,
4190,1659,19097,2020-05-23,2020-08-27,Exception,CIP Exception,Please re-scan ID Verification
4191,21787,940,2021-10-26,2022-01-04,Exception,Identity,
4192,7450,9519,2021-02-01,2021-04-03,Exception,Identity,
4193,22475,24623,2021-09-17,2021-11-09,Missing,CIP Exception,Please re-scan ID Verification
4194,13106,23661,2021-08-17,2021-11-29,Missing,Identity,
4195,13608,21899,2021-07-07,2021-09-29,Missing,CIP Exception,Please re-scan ID Verification
4196,15843,18637,2023-06-18,2023-06-18,Missing,Identity,
4197,817,8569,2020-02-19,2020-06-05,Exception,Identity,
4198,11906,3027,2021-04-01,2021-07-14,Exception,Identity,
4199,20964,12280,2021-04-16,2021-08-16,Missing,Identity,
4200,20652,11654,2022-10-25,2023-01-22,Missing,CIP Exception,Please re-scan ID Verification
4201,2473,7999,2021-02-16,2021-06-19,Exception,Identity,
4202,8406,8623,2021-11-25,2022-03-25,Missing,CIP Exception,ID has Expired
4203,12000,13572,2022-12-18,2023-03-12,Missing,Identity,
4204,25061,20662,2021-05-01,2021-07-09,Exception,CIP Exception,Please re-scan ID Verification
4205,11032,12981,2022-07-03,2022-11-10,Exception,CIP Exception,ID has Expired
4206,26969,20006,2019-12-20,2020-04-06,Missing,Identity,
4207,20543,26246,2022-08-28,2022-11-30,Missing,CIP Exception,Please re-scan ID Verification
4208,28573,28474,2021-06-22,2021-08-25,Missing,CIP Exception,ID has Expired
4209,13621,14825,2023-05-24,2023-05-24,Exception,CIP Exception,Please re-scan ID Verification
4210,10580,2101,2023-01-25,2023-05-23,Missing,Identity,
4211,12315,24251,2021-08-30,2021-12-08,Missing,Identity,
4212,4669,22699,2020-08-25,2020-11-23,Missing,Identity,
4213,15023,1187,2020-08-26,2020-11-25,Missing,CIP Exception,Please re-scan ID Verification
4214,28978,22848,2021-07-29,2021-12-05,Exception,CIP Exception,Please re-scan ID Verification
4215,12120,8050,2022-02-03,2022-06-08,Exception,CIP Exception,Please re-scan ID Verification
4216,12423,15862,2023-03-13,2023-03-13,Missing,CIP Exception,Please re-scan ID Verification
4217,16915,21698,2019-07-20,2019-10-01,Exception,Identity,
4218,11561,27113,2022-12-27,2023-04-14,Missing,Identity,
4219,16555,19296,2019-10-30,2020-02-16,Exception,CIP Exception,ID has Expired
4220,17841,7121,2019-08-14,2019-11-27,Missing,CIP Exception,Please re-scan ID Verification
4221,10098,28726,2020-06-02,2020-07-31,Missing,CIP Exception,Please re-scan ID Verification
4222,15258,18570,2019-10-04,2019-12-08,Exception,CIP Exception,Please re-scan ID Verification
4223,17543,4775,2021-05-23,2021-08-25,Missing,Identity,
4224,28515,8271,2020-07-21,2020-10-17,Exception,Identity,
4225,12850,26224,2019-08-09,2019-10-02,Exception,CIP Exception,Please re-scan ID Verification
4226,13840,22698,2021-12-30,2022-04-26,Missing,Identity,
4227,4403,21310,2023-02-12,2023-02-12,Missing,CIP Exception,ID has Expired
4228,19455,26963,2022-11-11,2023-02-01,Exception,CIP Exception,ID has Expired
4229,15707,8062,2022-08-30,2022-12-18,Missing,CIP Exception,ID has Expired
4230,9140,6640,2020-06-12,2020-10-11,Exception,Identity,
4231,16296,28270,2022-09-09,2022-12-26,Exception,CIP Exception,Please re-scan ID Verification
4232,3382,6006,2022-04-11,2022-07-15,Missing,CIP Exception,Please re-scan ID Verification
4233,14457,8289,2023-06-02,2023-06-02,Exception,Identity,
4234,25764,20609,2021-10-19,2022-02-04,Exception,Identity,
4235,5878,5274,2022-05-05,2022-09-11,Missing,CIP Exception,Please re-scan ID Verification
4236,22685,6508,2019-12-01,2020-03-02,Exception,Identity,
4237,10190,28424,2023-04-06,2023-04-06,Exception,Identity,
4238,25843,27893,2023-01-12,2023-04-11,Exception,CIP Exception,ID has Expired
4239,11400,3954,2020-09-04,2020-11-28,Missing,Identity,
4240,6263,13467,2021-09-04,2022-01-08,Missing,Identity,
4241,11262,17740,2022-12-06,2023-02-27,Exception,CIP Exception,Please re-scan ID Verification
4242,2038,19794,2021-04-07,2021-06-10,Missing,CIP Exception,Please re-scan ID Verification
4243,17134,26080,2023-03-04,2023-03-04,Missing,CIP Exception,Please re-scan ID Verification
4244,6900,9314,2022-08-12,2022-10-07,Exception,Identity,
4245,20300,21916,2023-02-12,2023-02-12,Exception,Identity,
4246,11648,5589,2020-04-16,2020-06-12,Exception,Identity,
4247,12871,10555,2022-07-17,2022-09-26,Missing,Identity,
4248,1120,13449,2023-05-15,2023-05-15,Exception,CIP Exception,ID has Expired
4249,2712,24419,2023-05-01,2023-05-01,Missing,Identity,
4250,25049,14502,2022-11-11,2023-01-31,Exception,CIP Exception,Please re-scan ID Verification
4251,28998,25609,2023-01-02,2023-03-28,Exception,CIP Exception,ID has Expired
4252,14323,27063,2023-06-21,2023-06-21,Missing,CIP Exception,ID has Expired
4253,15342,19740,2020-01-04,2020-04-11,Exception,Identity,
4254,11763,27729,2023-01-18,2023-04-19,Missing,Identity,
4255,7666,20345,2022-03-04,2022-07-09,Exception,Identity,
4256,18453,28706,2021-11-18,2022-03-09,Exception,CIP Exception,ID has Expired
4257,24344,19721,2023-06-15,2023-06-15,Exception,Identity,
4258,18527,7127,2023-04-25,2023-04-25,Exception,CIP Exception,ID has Expired
4259,3820,26839,2022-09-20,2022-12-23,Missing,CIP Exception,ID has Expired
4260,21219,8064,2022-03-06,2022-06-11,Missing,CIP Exception,Please re-scan ID Verification
4261,22879,20363,2022-05-28,2022-09-02,Exception,Identity,
4262,21738,21875,2022-04-23,2022-07-10,Missing,Identity,
4263,1286,6029,2023-01-25,2023-06-04,Missing,Identity,
4264,17922,25568,2020-04-08,2020-07-12,Exception,Identity,
4265,26305,8647,2019-07-28,2019-12-04,Missing,CIP Exception,Please re-scan ID Verification
4266,1794,23117,2020-11-02,2021-01-19,Missing,Identity,
4267,6418,22922,2022-02-14,2022-04-12,Exception,Identity,
4268,5714,26554,2021-09-14,2021-11-16,Exception,Identity,
4269,24566,6621,2020-08-28,2020-10-26,Exception,CIP Exception,Please re-scan ID Verification
4270,22845,5099,2022-09-20,2023-01-19,Missing,CIP Exception,ID has Expired
4271,9396,9783,2019-09-16,2019-12-12,Exception,CIP Exception,Please re-scan ID Verification
4272,19142,15718,2021-01-13,2021-03-15,Missing,Identity,
4273,10257,703,2023-04-03,2023-04-03,Missing,CIP Exception,ID has Expired
4274,9636,20703,2021-04-21,2021-06-16,Missing,Identity,
4275,4335,9635,2019-12-11,2020-04-05,Missing,Identity,
4276,10306,18717,2023-04-21,2023-04-21,Exception,Identity,
4277,16264,25698,2021-01-29,2021-05-01,Missing,Identity,
4278,24852,18088,2022-01-16,2022-03-31,Missing,Identity,
4279,18840,18207,2019-10-08,2020-01-02,Missing,CIP Exception,ID has Expired
4280,20229,18486,2021-01-21,2021-04-20,Missing,CIP Exception,Please re-scan ID Verification
4281,13370,27617,2023-01-21,2023-03-19,Missing,Identity,
4282,22912,6036,2022-01-08,2022-03-18,Exception,Identity,
4283,13685,26221,2021-02-22,2021-06-22,Missing,Identity,
4284,10221,18221,2023-05-31,2023-05-31,Exception,Identity,
4285,5895,23978,2022-04-08,2022-07-02,Missing,Identity,
4286,17091,3213,2023-05-26,2023-05-26,Exception,Identity,
4287,4348,15707,2021-11-07,2022-02-16,Missing,CIP Exception,Please re-scan ID Verification
4288,26593,15324,2022-04-04,2022-06-15,Missing,CIP Exception,ID has Expired
4289,747,28835,2022-08-04,2022-12-11,Exception,Identity,
4290,17143,3959,2019-07-12,2019-09-21,Missing,CIP Exception,Please re-scan ID Verification
4291,5358,25972,2023-03-16,2023-03-16,Exception,Identity,
4292,5309,9384,2021-03-03,2021-05-27,Exception,CIP Exception,Please re-scan ID Verification
4293,21550,13401,2022-06-05,2022-09-13,Exception,CIP Exception,ID has Expired
4294,24400,18032,2022-02-04,2022-06-10,Missing,CIP Exception,ID has Expired
4295,23398,28927,2021-09-27,2021-11-27,Missing,Identity,
4296,3746,6227,2023-05-19,2023-05-19,Exception,Identity,
4297,2302,26606,2022-04-11,2022-07-12,Missing,Identity,
4298,7964,739,2023-04-08,2023-04-08,Missing,CIP Exception,Please re-scan ID Verification
4299,16174,950,2021-12-29,2022-03-10,Exception,CIP Exception,Please re-scan ID Verification
4300,15585,12092,2022-03-26,2022-08-01,Exception,Identity,
4301,17811,17444,2022-12-05,2023-03-13,Exception,CIP Exception,ID has Expired
4302,16497,21926,2021-04-23,2021-08-29,Missing,Identity,
4303,7371,26745,2020-03-09,2020-06-25,Exception,CIP Exception,ID has Expired
4304,2773,375,2019-08-01,2019-11-28,Exception,CIP Exception,Please re-scan ID Verification
4305,2324,4197,2023-05-17,2023-05-17,Missing,Identity,
4306,4333,989,2022-06-05,2022-08-24,Exception,Identity,
4307,14889,25597,2020-03-27,2020-07-18,Missing,CIP Exception,ID has Expired
4308,6694,9875,2021-06-24,2021-10-21,Missing,CIP Exception,ID has Expired
4309,22881,17543,2020-02-21,2020-05-01,Exception,CIP Exception,Please re-scan ID Verification
4310,7472,27668,2021-09-15,2022-01-10,Missing,CIP Exception,Please re-scan ID Verification
4311,14103,25574,2022-04-03,2022-06-09,Exception,CIP Exception,Please re-scan ID Verification
4312,27759,14377,2020-06-10,2020-07-31,Missing,CIP Exception,ID has Expired
4313,14434,10388,2020-08-31,2020-12-27,Exception,Identity,
4314,28412,3966,2020-11-30,2021-02-20,Missing,CIP Exception,ID has Expired
4315,12817,27544,2023-04-15,2023-04-15,Missing,CIP Exception,Please re-scan ID Verification
4316,4993,18849,2020-06-19,2020-09-24,Exception,CIP Exception,ID has Expired
4317,7163,6487,2022-06-24,2022-08-14,Missing,CIP Exception,Please re-scan ID Verification
4318,4160,12950,2023-02-24,2023-02-24,Exception,Identity,
4319,21381,8637,2023-03-22,2023-03-22,Exception,CIP Exception,ID has Expired
4320,27539,11003,2020-06-15,2020-08-04,Missing,CIP Exception,ID has Expired
4321,8124,11198,2020-09-15,2020-12-24,Exception,Identity,
4322,13438,3519,2020-02-01,2020-05-27,Missing,CIP Exception,Please re-scan ID Verification
4323,20135,11546,2021-03-15,2021-07-20,Missing,CIP Exception,Please re-scan ID Verification
4324,6682,9227,2020-01-09,2020-04-17,Missing,CIP Exception,ID has Expired
4325,23863,12685,2023-04-17,2023-04-17,Exception,CIP Exception,Please re-scan ID Verification
4326,11798,6385,2020-01-02,2020-03-09,Missing,CIP Exception,Please re-scan ID Verification
4327,27589,5210,2020-04-26,2020-08-15,Exception,CIP Exception,Please re-scan ID Verification
4328,25331,25471,2021-09-07,2022-01-03,Missing,CIP Exception,ID has Expired
4329,12915,13061,2023-02-16,2023-02-16,Exception,CIP Exception,Please re-scan ID Verification
4330,3642,14097,2020-05-23,2020-08-01,Exception,Identity,
4331,27056,22306,2020-01-02,2020-04-19,Missing,CIP Exception,Please re-scan ID Verification
4332,25950,21639,2021-10-29,2022-02-25,Exception,Identity,
4333,24424,28318,2023-02-06,2023-02-06,Exception,CIP Exception,Please re-scan ID Verification
4334,2514,4366,2021-09-24,2021-11-24,Exception,Identity,
4335,14989,556,2021-05-13,2021-08-29,Missing,CIP Exception,ID has Expired
4336,15156,22713,2020-04-26,2020-08-24,Exception,Identity,
4337,17889,25051,2020-06-23,2020-10-29,Missing,CIP Exception,Please re-scan ID Verification
4338,11901,1650,2019-09-08,2020-01-03,Exception,CIP Exception,Please re-scan ID Verification
4339,5250,19774,2019-12-03,2020-03-24,Exception,Identity,
4340,28533,6999,2023-05-08,2023-05-08,Exception,CIP Exception,ID has Expired
4341,15074,12150,2021-03-05,2021-07-05,Missing,CIP Exception,ID has Expired
4342,9604,27193,2022-04-26,2022-06-30,Exception,Identity,
4343,11728,19728,2019-08-20,2019-10-21,Missing,CIP Exception,Please re-scan ID Verification
4344,9625,24696,2020-04-14,2020-06-16,Exception,CIP Exception,Please re-scan ID Verification
4345,26396,7836,2022-01-11,2022-04-14,Missing,CIP Exception,Please re-scan ID Verification
4346,25675,25781,2021-11-21,2022-02-13,Missing,Identity,
4347,13921,26203,2023-06-12,2023-06-12,Exception,CIP Exception,ID has Expired
4348,1469,26006,2019-09-13,2020-01-15,Missing,Identity,
4349,2921,3087,2020-11-23,2021-03-24,Exception,CIP Exception,Please re-scan ID Verification
4350,7524,9446,2022-11-16,2023-03-17,Missing,CIP Exception,Please re-scan ID Verification
4351,28214,11631,2019-11-02,2020-02-21,Missing,Identity,
4352,4807,21543,2019-09-15,2020-01-05,Missing,Identity,
4353,7205,21967,2023-04-30,2023-04-30,Missing,CIP Exception,ID has Expired
4354,23227,2892,2022-08-05,2022-11-23,Missing,CIP Exception,ID has Expired
4355,236,19506,2021-10-26,2022-01-01,Missing,Identity,
4356,2740,24062,2022-06-12,2022-10-13,Exception,Identity,
4357,23353,17843,2022-02-11,2022-04-06,Missing,Identity,
4358,12977,7800,2019-10-29,2020-01-14,Missing,CIP Exception,Please re-scan ID Verification
4359,14610,22340,2019-12-18,2020-03-22,Missing,Identity,
4360,3811,3136,2019-11-10,2020-02-19,Missing,CIP Exception,Please re-scan ID Verification
4361,15777,1352,2021-04-27,2021-06-24,Missing,CIP Exception,ID has Expired
4362,462,6833,2022-11-24,2023-03-08,Exception,Identity,
4363,14809,11552,2022-04-28,2022-08-06,Exception,CIP Exception,ID has Expired
4364,13090,27267,2023-05-17,2023-05-17,Missing,Identity,
4365,25179,2926,2019-10-15,2019-12-04,Missing,Identity,
4366,20935,23110,2022-10-03,2022-12-19,Missing,Identity,
4367,18369,15766,2020-08-01,2020-11-18,Missing,Identity,
4368,13545,13552,2022-03-25,2022-06-19,Exception,CIP Exception,ID has Expired
4369,8416,20428,2022-03-06,2022-04-30,Exception,Identity,
4370,12664,23242,2021-01-05,2021-04-05,Exception,Identity,
4371,23797,4129,2021-12-04,2022-03-10,Exception,CIP Exception,Please re-scan ID Verification
4372,22092,19714,2020-06-14,2020-09-26,Missing,CIP Exception,ID has Expired
4373,313,19096,2022-09-03,2022-12-03,Exception,CIP Exception,Please re-scan ID Verification
4374,2844,20568,2020-04-15,2020-07-12,Exception,CIP Exception,Please re-scan ID Verification
4375,25071,22820,2020-07-02,2020-10-26,Missing,CIP Exception,ID has Expired
4376,24538,2568,2023-02-02,2023-05-15,Missing,Identity,
4377,241,15915,2021-11-20,2022-03-14,Missing,CIP Exception,Please re-scan ID Verification
4378,23932,6129,2020-11-30,2021-02-09,Exception,CIP Exception,Please re-scan ID Verification
4379,18006,21304,2022-01-14,2022-05-09,Exception,CIP Exception,Please re-scan ID Verification
4380,27604,12559,2019-12-14,2020-02-15,Missing,Identity,
4381,7710,5829,2020-09-30,2021-02-06,Exception,CIP Exception,Please re-scan ID Verification
4382,8088,28007,2022-04-05,2022-06-18,Exception,CIP Exception,ID has Expired
4383,11692,27525,2019-07-25,2019-09-24,Exception,CIP Exception,Please re-scan ID Verification
4384,18359,11380,2021-03-02,2021-07-04,Missing,CIP Exception,ID has Expired
4385,4119,16132,2022-01-15,2022-05-04,Exception,Identity,
4386,2924,11602,2020-06-10,2020-10-16,Exception,CIP Exception,Please re-scan ID Verification
4387,27489,23270,2020-06-03,2020-09-28,Exception,CIP Exception,ID has Expired
4388,12156,2300,2021-09-28,2021-12-22,Missing,CIP Exception,Please re-scan ID Verification
4389,4316,5467,2019-10-27,2019-12-17,Exception,CIP Exception,ID has Expired
4390,24198,3070,2021-11-18,2022-02-21,Missing,CIP Exception,ID has Expired
4391,10987,15877,2020-11-15,2021-01-21,Exception,Identity,
4392,23454,2016,2022-08-17,2022-11-12,Exception,CIP Exception,ID has Expired
4393,27268,19228,2022-05-10,2022-08-30,Exception,CIP Exception,ID has Expired
4394,6273,20864,2020-03-10,2020-06-09,Missing,CIP Exception,Please re-scan ID Verification
4395,23814,13941,2022-08-25,2022-11-04,Exception,Identity,
4396,151,22863,2022-03-21,2022-07-06,Exception,CIP Exception,ID has Expired
4397,28234,27809,2020-02-25,2020-04-19,Exception,Identity,
4398,21425,12379,2019-09-09,2019-11-20,Missing,Identity,
4399,19718,28165,2020-05-28,2020-08-14,Exception,Identity,
4400,24057,6864,2022-10-24,2023-02-25,Exception,CIP Exception,ID has Expired
4401,7322,24926,2019-08-18,2019-11-26,Exception,Identity,
4402,6267,13225,2019-09-06,2019-12-25,Exception,CIP Exception,ID has Expired
4403,3875,21295,2019-11-08,2020-02-03,Exception,Identity,
4404,12681,28303,2021-01-30,2021-05-14,Exception,Identity,
4405,17317,28182,2020-10-23,2021-01-20,Exception,Identity,
4406,23790,4370,2022-11-05,2023-01-16,Missing,CIP Exception,Please re-scan ID Verification
4407,8465,20750,2021-04-11,2021-07-11,Exception,CIP Exception,ID has Expired
4408,5731,13722,2023-04-11,2023-04-11,Exception,CIP Exception,Please re-scan ID Verification
4409,25239,15109,2020-06-29,2020-08-20,Exception,Identity,
4410,15917,2916,2020-11-12,2021-01-21,Missing,Identity,
4411,22442,9965,2021-05-03,2021-06-27,Missing,CIP Exception,Please re-scan ID Verification
4412,12162,20354,2020-08-20,2020-10-19,Exception,CIP Exception,ID has Expired
4413,19442,6377,2022-05-18,2022-08-08,Missing,Identity,
4414,288,5301,2021-12-01,2022-01-20,Exception,Identity,
4415,23381,11131,2019-10-28,2020-01-27,Exception,Identity,
4416,10959,25808,2022-05-11,2022-07-12,Missing,CIP Exception,ID has Expired
4417,13663,5129,2022-04-30,2022-07-07,Exception,CIP Exception,ID has Expired
4418,13357,24652,2019-07-11,2019-10-15,Exception,Identity,
4419,1105,22880,2019-07-07,2019-10-29,Missing,Identity,
4420,24694,27909,2019-12-05,2020-04-05,Exception,CIP Exception,Please re-scan ID Verification
4421,487,24082,2019-08-31,2019-10-31,Exception,CIP Exception,Please re-scan ID Verification
4422,19046,733,2019-11-27,2020-03-17,Exception,CIP Exception,ID has Expired
4423,22952,11948,2021-04-08,2021-08-08,Exception,CIP Exception,Please re-scan ID Verification
4424,23733,16208,2023-04-21,2023-04-21,Exception,CIP Exception,Please re-scan ID Verification
4425,24096,3838,2022-08-19,2022-10-21,Missing,CIP Exception,Please re-scan ID Verification
4426,10390,11267,2019-10-03,2019-12-15,Exception,Identity,
4427,6899,26018,2022-10-16,2023-01-20,Exception,CIP Exception,ID has Expired
4428,27708,22806,2021-05-02,2021-07-10,Missing,CIP Exception,Please re-scan ID Verification
4429,14912,4749,2022-09-20,2022-11-09,Missing,Identity,
4430,13978,13666,2021-05-20,2021-08-22,Exception,Identity,
4431,23227,8947,2023-04-27,2023-04-27,Missing,Identity,
4432,4431,25609,2020-04-18,2020-07-16,Missing,Identity,
4433,18540,11391,2022-11-18,2023-02-22,Missing,CIP Exception,Please re-scan ID Verification
4434,21082,533,2021-02-09,2021-04-17,Exception,Identity,
4435,26698,2412,2022-04-16,2022-07-31,Exception,CIP Exception,Please re-scan ID Verification
4436,276,8581,2020-11-02,2021-02-28,Exception,Identity,
4437,28555,20074,2020-08-28,2020-10-22,Missing,CIP Exception,Please re-scan ID Verification
4438,12669,14199,2023-02-27,2023-02-27,Exception,Identity,
4439,5156,27382,2021-01-18,2021-03-12,Missing,Identity,
4440,26955,9446,2022-01-02,2022-03-24,Missing,CIP Exception,Please re-scan ID Verification
4441,24415,13732,2021-12-31,2022-04-28,Exception,CIP Exception,ID has Expired
4442,564,6592,2022-07-17,2022-09-06,Exception,CIP Exception,ID has Expired
4443,3311,4176,2020-06-07,2020-09-14,Exception,CIP Exception,ID has Expired
4444,19381,8471,2023-06-27,2023-06-27,Exception,Identity,
4445,24539,16730,2021-03-09,2021-06-26,Missing,CIP Exception,ID has Expired
4446,3582,16278,2022-08-08,2022-11-10,Exception,CIP Exception,Please re-scan ID Verification
4447,22945,18050,2022-09-29,2023-01-05,Missing,Identity,
4448,17795,27320,2020-01-29,2020-04-22,Missing,Identity,
4449,13267,6627,2021-05-22,2021-07-31,Missing,Identity,
4450,14735,24571,2020-11-29,2021-04-03,Missing,Identity,
4451,26287,6358,2022-06-18,2022-10-25,Missing,Identity,
4452,433,19574,2020-12-24,2021-03-23,Missing,Identity,
