application,property_id,loan_type_id,loan_amount,customer_id,account_id,applied_date,employee_id
21022,8723,1,62246.89,60906,13343,2007-11-13,12111
21023,55192,16,74989.93,82836,30743,2006-09-24,35383
21024,73248,10,46540.32,55520,14129,2016-11-03,27660
21025,88662,2,86209.84,97315,31197,2006-08-28,36951
21026,20468,36,67317.83,72280,27029,2012-03-26,26298
21027,85165,9,51574.39,82244,20624,2006-05-16,30677
21028,79243,16,67993.8,59548,17504,2012-01-21,23732
21029,53620,16,86556.84,70507,27013,2004-04-23,9401
21030,53970,39,80065.1,33628,25138,2020-05-31,17352
21031,35073,33,93741.97,22528,13108,2003-08-23,34347
21032,50653,7,26275.98,95490,7500,2022-01-03,12150
21033,64637,22,91799.73,87215,9262,2018-11-16,4088
21034,83881,37,27490.17,10018,17752,2003-07-04,31976
21035,96319,19,7335.19,28317,24913,2005-10-08,13313
21036,19455,4,79322.2,93954,19211,2012-12-15,10307
21037,59750,2,34021.9,78577,4974,2019-10-01,27792
21038,24036,22,94543.4,26768,12841,2009-02-14,15429
21039,2827,33,21184.56,49770,8750,2011-07-18,17182
21040,45171,34,34265.16,11862,32072,2020-11-03,3900
21041,42787,23,66010.8,63388,30939,2010-01-21,36979
21042,77609,12,41028.83,58344,9011,2019-07-11,26567
21043,51538,28,71132.76,31605,29616,2010-03-28,10466
21044,56169,3,64655.85,57031,5480,2011-08-13,27445
21045,78419,5,16367.39,31424,28568,2004-07-16,14890
21046,56094,32,2002.64,24438,25975,2012-02-18,29436
21047,91187,31,98243.13,37740,17846,2013-09-10,13815
21048,38989,23,76467.95,65701,930,2008-03-18,14282
21049,86709,32,33949.1,89210,19563,2020-06-30,32925
21050,6514,28,27926.8,29560,30710,2007-09-21,10753
21051,90664,19,57122.8,32868,1607,2023-06-14,38168
21052,32136,24,84795.41,2391,27308,2007-01-25,8172
21053,59480,30,77806.41,46562,24188,2005-02-28,1307
21054,27095,16,89575.47,70525,20878,2007-01-29,27356
21055,73130,11,4747.53,58485,16854,2004-06-05,27905
21056,80131,9,80720.64,68153,17184,2018-07-09,28266
21057,42937,10,15990.67,52541,9791,2016-11-26,16830
21058,65896,7,21429.77,93443,30488,2010-05-10,30738
21059,17389,7,56529.46,95743,7149,2021-08-25,12870
21060,75906,10,30422.29,96050,25178,2008-03-21,27983
21061,10058,22,15839.3,12516,20360,2019-05-19,17856
21062,90802,23,60204.77,76118,16652,2018-03-09,18631
21063,2477,1,73658.5,63931,3283,2009-11-21,36579
21064,73102,4,13183.44,29007,27326,2021-10-08,5516
21065,67606,31,19775.77,33527,29759,2003-09-01,24665
21066,59210,22,83490.31,13014,26137,2021-01-10,1812
21067,31915,25,73134.23,13599,16767,2016-10-26,24888
21068,60325,20,74117.6,96124,307,2006-08-14,28179
21069,840,36,95974.25,73062,13574,2017-03-12,2287
21070,69907,26,89733.49,17489,27106,2021-07-27,13488
21071,35613,20,96469.87,86188,29756,2021-10-04,8506
21072,92738,26,24104.11,12525,8240,2011-01-06,18625
21073,5730,7,64544.11,64207,5704,2009-07-11,2178
21074,42806,10,6812.45,47218,23002,2011-05-04,21863
21075,17575,25,61676.77,6348,19550,2020-06-20,6733
21076,33015,25,95482.88,97614,14546,2005-10-15,33802
21077,91080,12,35057.9,22099,3507,2016-05-14,15802
21078,35518,9,388.36,91142,18477,2015-07-03,26009
21079,70031,25,86274.72,24665,16925,2006-06-11,21645
21080,32231,25,68947.79,99351,29127,2008-08-13,31675
21081,82490,1,62894.66,21160,16854,2008-09-24,1192
21082,33464,12,23448.42,7427,26373,2004-07-14,33609
21083,58933,23,46831.7,38739,7614,2018-01-10,33411
21084,99185,15,55965.22,22022,25055,2010-12-09,2512
21085,59489,39,32454.46,68500,2407,2023-03-02,33378
21086,55500,6,95350.49,65973,1795,2016-12-05,21404
21087,5419,11,17697.64,24107,29212,2008-05-02,13089
21088,28438,8,64743.18,9149,15029,2004-11-03,33130
21089,45427,19,66335.11,87681,32289,2012-03-15,32226
21090,5763,39,39690.31,80107,2485,2014-12-31,36208
21091,41658,19,37844.28,37743,7961,2021-11-06,30306
21092,38631,17,20339.86,37298,594,2009-05-29,20997
21093,15318,17,98864.11,20692,24140,2023-04-16,31787
21094,74340,2,31378.42,28993,26162,2015-10-04,103
21095,82657,20,79121.3,23327,5890,2017-03-27,38235
21096,21385,37,89066.47,74439,31701,2020-08-13,25859
21097,28740,25,28173.4,79556,27886,2011-12-07,5667
21098,55701,18,92100.33,45625,20028,2011-11-24,32937
21099,92629,10,96737.25,26810,18337,2018-11-14,18108
21100,95414,29,25434.47,41181,3255,2022-09-03,20484
21101,87258,3,55756.1,51051,15613,2009-03-21,15584
21102,9724,35,47943.93,13323,3879,2005-03-10,13189
21103,35540,15,94767.99,3580,10575,2020-09-01,12430
21104,80518,14,47975.47,62370,10996,2010-05-26,11239
21105,24707,17,69093.96,60604,6747,2014-01-27,22438
21106,50590,39,15433.19,15889,20306,2022-02-08,26693
21107,44250,15,39660.32,40867,8760,2011-08-30,36273
21108,33572,29,56046.18,22472,33317,2005-07-10,17738
21109,56436,6,63199.84,84328,15900,2019-09-05,29590
21110,8872,23,80014.36,95469,6508,2018-12-24,19585
21111,35412,39,8196.22,16174,17488,2008-09-02,17217
21112,89698,12,82876.51,36429,5236,2010-01-22,33329
21113,11424,25,44103.54,8522,7629,2019-11-29,3055
21114,50352,7,96235.58,28386,5975,2019-05-14,30238
21115,37141,11,81887.63,84818,28018,2017-09-16,8615
21116,61950,7,55298.19,37865,15589,2020-06-06,100
21117,15584,19,10191.2,42724,17678,2017-05-10,8969
21118,87890,21,60098.65,64840,1747,2016-12-27,22302
21119,72510,3,99035.83,46202,32616,2014-06-10,6889
21120,73006,37,61629.11,37833,20717,2017-02-08,7659
21121,13680,14,90604.5,97250,33328,2009-11-24,33267
21122,66024,30,8273.75,69687,28171,2021-03-15,2426
21123,30619,11,54900.62,29447,20668,2015-12-01,15943
21124,87649,21,6055.33,89711,5526,2020-12-27,25306
21125,52380,10,57306.38,96572,31557,2016-01-25,38259
21126,17237,4,31909.4,26263,6227,2019-03-03,32188
21127,2861,35,12122.99,75574,29752,2006-06-24,33071
21128,71840,39,46183.15,68043,15248,2013-05-23,14380
21129,73235,14,68245.9,26964,30687,2006-01-01,17032
21130,9807,39,72993.8,6830,31396,2016-04-10,5598
21131,46411,13,64007.4,44267,31461,2009-03-31,17209
21132,49276,5,4387,31063,22607,2013-05-21,39072
21133,16608,12,75040.13,16745,3469,2009-07-20,29620
21134,21497,14,42507.3,66867,31970,2018-08-30,39537
21135,47971,18,57088.94,38747,17307,2017-02-25,34737
21136,85897,11,79212.87,99106,9706,2012-06-28,13348
21137,45016,33,44235.92,85584,27550,2017-07-23,21541
21138,73805,29,43447.33,5389,30070,2023-03-02,23557
21139,28301,32,23553.47,89703,24103,2022-04-24,1696
21140,19942,5,33662.1,99315,2563,2005-09-12,6589
21141,78383,34,977.27,38734,9544,2014-03-25,39092
21142,28796,28,12211.57,66263,30552,2019-04-25,11421
21143,43928,19,17373.63,21983,8449,2014-06-30,24834
21144,89125,23,34384.37,96763,6909,2015-07-05,12924
21145,41887,25,49978.72,16070,26806,2006-11-02,31266
21146,35271,4,71097.2,51030,11818,2012-11-19,35755
21147,41110,29,84417.93,88437,8384,2016-03-22,29663
21148,86412,11,20466.24,83313,12438,2018-05-18,29291
21149,6263,26,81625.89,47141,27229,2014-07-07,13221
21150,4762,8,87399.81,33707,12223,2018-04-26,15241
21151,45796,33,71102.83,54262,13650,2011-10-24,38048
21152,38591,4,99895.6,81138,26014,2003-07-31,950
21153,22595,20,67993.61,67120,1002,2023-04-22,23953
21154,34029,6,49507.3,74508,25664,2017-06-11,13290
21155,11541,32,20001.79,67717,26866,2010-01-08,27660
21156,83784,29,11026.32,23750,15290,2012-11-21,26967
21157,47775,31,2893.85,51154,27543,2016-12-05,18925
21158,93567,7,64209.68,67073,8160,2005-01-29,31048
21159,5402,2,40280.35,69538,11014,2019-02-08,8522
21160,68071,26,48526.7,40115,11717,2017-11-24,36480
21161,39441,2,70910.89,7547,21370,2014-09-20,22674
21162,39652,16,59178.9,79548,29632,2006-07-01,21707
21163,55031,23,43986.42,37546,28988,2012-12-31,17186
21164,32510,26,60902.72,11521,3341,2003-09-15,25579
21165,40217,39,82480.37,72461,818,2013-06-21,15698
21166,15552,18,13394.11,41581,25429,2014-06-28,34278
21167,66624,11,96035.96,23646,31792,2014-01-06,16025
21168,15206,13,93410.17,72240,27532,2008-04-17,24157
21169,33369,8,8286.67,48848,13438,2004-09-19,21407
21170,59331,7,4365.18,14423,9719,2013-11-20,32937
21171,82424,24,74645.55,43781,19569,2017-07-09,22744
21172,2559,11,99575.15,90362,2968,2023-06-14,18859
21173,57924,20,65703,1983,18590,2018-10-15,38342
21174,7292,21,55365.43,86318,6247,2011-02-19,28275
21175,29729,9,35671.73,52171,22761,2006-04-14,20082
21176,33083,4,3517.73,53708,25887,2015-07-26,18031
21177,75276,38,13525.54,63480,13805,2019-08-06,4917
21178,45922,11,64231.22,48573,5992,2008-07-14,27322
21179,42458,33,89319.57,61386,12164,2018-10-09,356
21180,19394,38,82920.58,92389,32176,2008-09-18,28629
21181,76209,1,23366.69,1633,14355,2014-05-14,2745
21182,18007,2,65202.31,62621,20031,2012-08-08,6479
21183,63189,14,55005.98,616,9524,2020-03-12,15805
21184,24259,5,23974.5,16001,27381,2004-02-21,4623
21185,74996,15,14713.58,71751,14605,2015-01-28,25404
21186,75409,9,9597.59,60869,21,2013-12-15,23910
21187,73675,30,70069.81,44575,27769,2010-09-07,20738
21188,25506,36,90148.58,90998,5932,2013-03-06,11113
21189,16121,32,17571.23,50865,12741,2019-06-07,3222
21190,49859,9,13403.36,95034,11855,2020-11-29,2008
21191,49563,31,30795.1,46786,1651,2013-06-15,24662
21192,89266,36,73623.32,25390,12074,2022-08-07,4739
21193,48384,27,78151.86,52425,14275,2015-11-01,38300
21194,46185,17,26683.23,92840,6865,2008-10-04,19205
21195,97961,24,5211.63,51268,451,2019-05-03,4305
21196,26961,14,42911.51,62278,31739,2016-03-07,15728
21197,55032,26,91552.81,25728,15587,2019-09-18,22518
21198,93393,11,90736.59,73420,19809,2004-05-01,34321
21199,95183,11,54249.3,90365,17367,2019-08-02,16389
21200,17986,12,48771.52,207,5672,2013-06-11,2714
21201,95352,2,29882.7,37790,9636,2023-06-02,6927
21202,81349,38,95092.64,13607,27218,2004-08-19,2451
21203,24075,1,91136.38,85562,2861,2005-09-09,39795
21204,64892,29,11715.13,70607,22438,2012-10-06,3498
21205,84956,32,23037.42,86002,4358,2015-06-22,13726
21206,10599,30,33143.25,96318,13852,2020-04-26,4076
21207,87773,26,35287.12,33055,1336,2008-12-20,8991
21208,77595,1,69413.35,84979,23799,2023-02-03,12572
21209,36359,32,52670.68,28000,18410,2015-03-06,9406
21210,22207,8,64831.59,74313,17475,2023-03-13,16972
21211,71839,35,80437.98,76162,2119,2007-01-02,37280
21212,20979,34,44107.21,15122,20541,2009-04-02,3351
21213,62293,11,52112.6,16231,15703,2011-04-10,20113
21214,85547,14,71977.3,37328,25510,2005-08-21,510
21215,40793,26,480.66,98202,9929,2013-10-19,7052
21216,19153,7,6834.1,44360,22576,2009-02-02,39452
21217,51082,15,64832.22,55314,15543,2007-10-18,24398
21218,88267,33,21061.62,34846,20930,2005-04-03,13212
21219,28580,2,18726.3,3623,5114,2005-10-15,22949
21220,34525,9,12603.6,65508,31800,2013-07-06,27275
21221,60283,32,21192.67,16371,4815,2017-04-06,3062
21222,54388,27,47742.32,7657,31493,2006-08-16,15409
21223,32611,5,43088.56,68386,20772,2019-09-25,38509
21224,73758,31,91630.9,55939,21105,2020-05-03,24518
21225,76077,8,62040.92,92262,6402,2020-04-29,22227
21226,75480,23,32171.29,32317,24333,2007-03-15,30118
21227,37174,29,112.48,33603,25861,2005-05-19,19179
21228,61819,13,50006.27,21239,24788,2004-08-14,36393
21229,71634,11,13696.3,53381,10296,2018-01-20,31542
21230,11305,2,88321.32,91783,28936,2004-07-11,21176
21231,87666,12,5512.13,19660,23076,2022-01-11,13236
21232,44968,22,61717.72,9082,30,2011-07-21,38326
21233,16358,25,21646.56,26768,6146,2004-11-27,21819
21234,20944,34,77242.5,23471,4706,2006-07-31,4062
21235,61269,1,22286.75,77588,11902,2011-10-26,30328
21236,68963,10,27001.47,9212,19072,2015-10-28,10569
21237,76399,29,26867.51,81544,14986,2007-10-30,17805
21238,15035,35,76174.8,150,30075,2012-11-07,9307
21239,83887,28,71907.94,36399,31970,2014-09-15,21155
21240,613,28,89537.43,31371,8006,2018-01-13,39915
21241,5960,3,36006.82,72708,15764,2017-03-03,34650
21242,63885,39,41600.17,35574,18528,2022-03-04,10360
21243,54818,39,58269.43,4535,8322,2007-10-16,38777
21244,80002,24,5501.56,31063,22920,2022-09-25,23644
21245,38479,16,48791.48,15642,22512,2020-04-09,34913
21246,19323,26,31674.6,28888,13893,2009-06-21,6262
21247,22382,33,96725.14,7746,12650,2014-01-24,29385
21248,75432,18,12499.36,34871,27185,2023-04-22,37702
21249,22260,19,69633.6,68985,30679,2009-10-09,8227
21250,20689,39,11595.35,82040,5647,2009-04-26,20529
21251,65706,25,30213.35,85686,1638,2013-11-15,33920
21252,94885,18,6848.67,14446,20028,2014-04-17,18546
21253,67785,15,11235.57,97621,17420,2007-06-07,32001
21254,35153,30,9292.47,91522,5086,2012-03-07,25637
21255,31532,24,76682.25,13623,23939,2006-04-05,10087
21256,22261,33,97429.23,26698,15824,2019-03-28,10683
21257,59018,16,79909.74,58902,25301,2004-08-03,35874
21258,92122,34,90298.75,18701,12080,2011-05-20,5216
21259,18036,37,88582.85,15272,12979,2019-10-01,26727
21260,74027,17,14622.47,87746,30041,2015-06-19,22652
21261,86669,6,57701.95,64204,28153,2022-06-08,32381
21262,85783,35,96246.8,67816,15392,2004-09-10,1131
21263,9151,6,30418.46,93372,19184,2021-12-27,38873
21264,44295,22,79394.78,19320,22331,2011-08-17,22649
21265,3190,26,42510.55,88346,4407,2005-12-20,6273
21266,9806,35,39400.8,82940,16914,2003-12-28,26309
21267,46418,20,53241.62,54261,13070,2020-11-08,17180
21268,53890,11,26914.73,16428,21109,2020-11-13,5438
21269,68065,30,77999.12,3012,28298,2006-09-26,33947
21270,44748,20,25359.78,47536,13253,2009-12-29,18257
21271,39147,32,16192.15,67003,17962,2008-06-20,9775
21272,54827,29,31481.24,29347,4351,2008-03-23,32117
21273,48056,6,7650.9,7149,6708,2019-04-03,38095
21274,99535,33,94155.54,34439,23684,2010-04-10,36286
21275,3070,11,87612.74,17525,31758,2014-10-23,35919
21276,8842,38,97482.1,51310,22767,2003-07-20,25541
21277,41586,40,6752.68,66844,22970,2023-05-02,14853
21278,94324,16,90645.93,977,28920,2018-10-25,15423
21279,89648,37,95333.55,83396,1562,2022-03-04,4840
21280,93454,10,57218.21,96214,7266,2016-10-02,8749
21281,64657,11,14578.12,80190,9768,2017-01-04,25485
21282,7708,4,1788.42,14923,19656,2020-05-30,15240
21283,6794,14,28705.32,15718,24080,2008-06-12,18743
21284,15903,34,40423.53,25661,9909,2022-06-02,34661
21285,81822,7,53084.38,25750,3444,2019-03-06,37281
21286,63149,27,26061.25,27390,20634,2017-05-17,27858
21287,56867,15,44361.17,26452,25509,2019-04-22,2426
21288,21419,40,88060.8,51458,30305,2016-08-07,38079
21289,24894,10,71276.9,84811,4118,2003-08-13,22823
21290,68266,33,77631.7,8929,8428,2005-07-17,21429
21291,79350,11,7413.12,91723,3801,2021-11-03,23066
21292,97906,29,3006.26,3070,25886,2015-03-01,15198
21293,58814,17,40354.8,57878,6473,2011-08-29,19994
21294,73798,3,88905.12,22639,555,2011-02-22,31198
21295,39155,34,57710.99,24278,10549,2006-09-13,37531
21296,62657,27,32697.98,54620,8801,2007-07-12,25800
21297,14750,8,4721.47,45056,26362,2011-08-14,26199
21298,89472,32,28268.78,26552,21522,2011-08-07,32136
21299,8393,34,71375.62,49459,1438,2007-09-01,23067
21300,85974,35,30037.74,814,29173,2016-05-22,37658
21301,55724,35,6125.95,95306,20715,2015-08-05,9872
21302,80276,11,14633.7,82097,32975,2021-01-30,16870
21303,35163,33,81837.42,40230,18385,2006-04-10,20730
21304,35752,37,90850.25,84368,5889,2020-09-08,9745
21305,39441,32,40467.46,28242,14986,2021-01-15,10212
21306,45986,32,64840.18,24861,31758,2007-10-11,3570
21307,47434,11,30809.6,73191,23037,2019-02-14,33122
21308,70092,7,26989.78,28124,16412,2007-09-03,37483
21309,40408,12,82797.94,99724,26687,2019-05-20,38314
21310,6589,15,96834.24,15687,2364,2011-04-30,25019
21311,66524,6,13116.7,38048,20331,2016-03-29,27059
21312,51741,2,48092.2,82960,30993,2009-03-16,29871
21313,50427,8,34148.36,61087,710,2012-07-05,12385
21314,23810,7,41087.44,20197,22922,2011-09-02,23706
21315,11517,19,91388.63,56988,23664,2005-02-03,18126
21316,85261,14,14438.76,93643,13311,2021-09-24,16176
21317,23574,10,87441.2,75653,16771,2023-01-18,37954
21318,23216,3,39537.6,2394,13748,2018-10-16,18626
21319,43498,34,94741.44,72184,19388,2016-03-25,7047
21320,65889,14,36859.41,97687,21401,2009-03-04,9283
21321,91076,31,58285.38,73574,13329,2016-02-23,11214
21322,75574,18,33508.38,86513,25061,2021-05-06,7730
21323,45213,7,58380.5,43755,29205,2004-07-08,9729
21324,89526,2,5346.7,27415,25862,2009-10-07,9393
21325,70464,39,59625.11,38679,23318,2018-02-21,30193
21326,90108,17,55236.25,66299,24948,2021-03-31,35784
21327,4522,14,93073.2,46090,31353,2004-05-24,3280
21328,27588,14,81960.3,62002,9351,2005-05-17,20052
21329,63317,25,56322.52,67816,23274,2012-05-07,39450
21330,88552,24,62905.11,44102,14691,2009-01-08,29520
21331,30127,12,27331.64,31583,32570,2013-12-16,23858
21332,55754,13,6356.6,34337,2511,2022-07-18,20641
21333,76312,7,29711.46,89182,1800,2018-11-30,39055
21334,74617,12,44215.29,19641,2424,2021-06-28,4632
21335,36594,1,41555.15,24116,9870,2011-02-02,32745
21336,30484,8,99818.84,18749,8130,2014-04-04,35110
21337,40805,38,38624.94,44610,10438,2021-11-05,34331
21338,79077,36,42531.83,92924,31958,2022-11-25,933
21339,24325,15,82989.58,87859,27356,2013-11-25,39422
21340,372,25,65342.76,11495,26185,2021-03-22,29821
21341,57013,1,10257.49,68377,22595,2023-02-03,26627
21342,24421,11,29401.54,44438,17763,2008-02-07,6959
21343,57758,10,68782.69,23774,24573,2010-12-06,1317
21344,48290,24,13349.26,22651,23856,2015-04-23,38001
21345,71393,9,9620.32,49848,17024,2015-08-19,1843
21346,7138,1,91927.72,59033,8292,2015-10-22,24276
21347,77548,36,51772.46,46271,379,2006-05-22,33009
21348,78831,15,61626.73,35188,3028,2016-01-24,489
21349,55570,5,5899.49,88861,7631,2016-03-03,20799
21350,19362,40,37484.75,19057,19944,2010-11-05,15854
21351,59836,21,73061.71,22490,7881,2013-10-06,3666
21352,70162,6,83987.9,74620,1978,2022-10-20,7968
21353,99625,20,74812.99,85804,22472,2019-02-05,21598
21354,24372,30,58435.42,87618,20549,2016-10-02,33593
21355,41106,16,85324.51,59347,23286,2019-08-19,2238
21356,92395,13,74934.11,15079,33320,2020-01-04,8896
21357,12429,39,69193.14,16486,6302,2010-02-24,9926
21358,12532,3,91405.49,39946,27815,2017-03-22,23288
21359,84622,30,2917.82,82142,29178,2014-10-20,3936
21360,78409,25,94238.44,87358,24341,2018-09-05,7609
21361,83002,29,54671.65,62161,14575,2017-02-06,28147
21362,66046,4,83004.3,76480,30684,2015-07-20,10391
21363,78983,13,71357.81,3198,22,2013-07-06,1438
21364,65571,37,42791.24,72391,32461,2010-06-13,16388
21365,49157,38,17613.37,24924,6522,2012-12-22,987
21366,15053,31,13322.2,51063,9414,2017-02-04,26003
21367,92332,25,9856.54,53880,24136,2011-09-15,33685
21368,15718,2,2404.87,79170,7139,2009-05-05,21606
21369,86841,22,30201.75,39635,16463,2019-06-13,37480
21370,47206,3,76067.77,80771,9283,2003-08-20,12973
21371,55643,4,7808.56,26951,3178,2006-08-02,33118
21372,46448,40,88217.56,27547,22075,2020-02-20,16890
21373,19444,32,43066.23,98810,5420,2014-12-24,8896
21374,92274,22,62557.96,3187,23349,2013-02-28,4019
21375,11214,22,10525.18,62632,32792,2016-09-12,26497
21376,6422,37,59261.33,8526,14387,2005-01-13,23617
21377,80617,32,86069.46,92579,12509,2016-10-02,38111
21378,25689,14,8694.41,74288,17433,2023-04-30,37892
21379,62591,1,10354.47,76745,10958,2006-04-27,2691
21380,98989,34,52407.9,69157,25371,2006-12-21,12615
21381,65272,26,29432.8,43532,16300,2006-07-05,24654
21382,30773,15,74832.25,15795,18288,2021-08-13,25791
21383,55831,10,55162.86,14367,28987,2014-06-19,33292
21384,2977,39,31953.28,17799,23251,2018-12-31,36221
21385,56807,18,25724.6,92033,12785,2003-09-01,39643
21386,90936,39,38994.7,94433,8220,2008-10-10,24404
21387,91206,9,73283.2,20109,10964,2014-08-18,34614
21388,83488,6,57181.54,22988,19045,2018-11-17,2394
21389,90725,30,88717.28,73634,15401,2010-07-29,30064
21390,37969,26,91067.49,64519,11480,2023-02-22,2127
21391,30645,2,63578.67,48881,31990,2017-06-08,34115
21392,72112,30,32992.78,86564,30601,2009-02-24,12362
21393,41527,35,26197.26,67449,219,2007-10-26,17921
21394,81342,35,36151.6,48979,36,2007-11-08,20218
21395,90169,17,36450.3,14525,18304,2011-02-10,32219
21396,62519,15,49267.81,95140,18986,2015-11-28,21114
21397,23804,23,91934.3,1945,6214,2017-08-23,31979
21398,45415,30,74723.24,6790,27832,2005-04-23,20102
21399,32818,32,51936.68,95265,5481,2020-03-01,13261
21400,11139,25,2348.35,80190,17569,2023-02-13,5266
21401,33482,3,12517.66,40988,4504,2018-11-04,22500
21402,59224,32,70514.27,30991,2011,2014-10-03,10990
21403,27720,26,6425.96,36552,32941,2017-06-12,29887
21404,59067,26,13571.19,9627,22567,2004-08-07,30346
21405,82313,16,48250,12720,11332,2014-04-30,16332
21406,34162,31,50543.96,1229,12917,2019-04-11,11130
21407,49373,34,37568.69,19590,12237,2007-09-23,36445
21408,67907,10,40453.8,64666,17987,2013-02-03,38823
21409,89048,33,15312.63,73751,10797,2003-10-02,20754
21410,88746,24,70537.88,58212,9501,2017-01-22,19606
21411,14190,29,14157.48,50638,31086,2017-06-12,1701
21412,65731,5,49760.71,37664,661,2014-03-16,16524
21413,13546,24,84010.12,84620,22223,2004-02-22,36506
21414,18531,6,40102.85,38681,29506,2007-02-15,20545
21415,58798,34,55713.42,80118,16487,2004-09-08,35519
21416,11452,27,55814.58,4553,19871,2015-05-09,7065
21417,16898,7,5652.75,37192,14451,2007-12-13,7336
21418,47809,8,70766.62,21085,12988,2017-11-18,15337
21419,97522,23,82353.47,42309,23420,2007-12-20,25731
21420,87276,17,862.15,66402,16590,2014-02-10,6940
21421,34819,2,97473.86,8337,31003,2014-07-27,21343
21422,74982,29,73130.15,65157,19019,2005-02-21,8853
21423,63285,3,16927.48,38101,30624,2014-07-15,17129
21424,52344,22,81432.19,52037,20377,2012-04-04,36638
21425,48522,38,73980.93,33297,13659,2005-07-28,230
21426,64843,20,10336.46,7240,9421,2007-01-05,31323
21427,95659,17,46241.94,64161,16436,2006-11-30,12287
21428,7313,40,85063.92,84625,24748,2010-03-24,10132
21429,23873,18,7241.42,37764,18412,2013-01-23,37009
21430,87720,25,85309.67,91366,9290,2018-09-26,9929
21431,10844,21,50850.2,85055,16936,2013-12-12,14293
21432,68515,14,21057.27,38809,21273,2015-05-25,13493
21433,23088,19,32459.41,71463,16171,2003-07-24,9360
21434,28959,14,864.1,3680,27531,2017-04-30,30638
21435,70089,1,91041.68,65320,20866,2023-06-06,22908
21436,81971,11,46173.46,65287,5779,2007-05-22,33566
21437,25316,18,93777.24,29405,20223,2010-11-19,33738
21438,19582,12,5784.67,47763,5859,2016-03-14,30871
21439,36174,34,65919.22,2757,29864,2008-11-28,38339
21440,79656,23,52716.3,96491,20459,2022-12-21,13641
21441,77203,10,60885.36,18451,12063,2019-10-16,11409
21442,58574,3,12433.49,48789,32111,2007-01-30,27278
21443,85904,31,88365.7,78875,27149,2008-03-28,180
21444,41238,17,83987.12,21978,6192,2022-08-17,1905
21445,16654,35,46522.86,99355,16234,2003-11-27,26850
21446,65365,32,6161.78,87275,23400,2018-11-20,35254
21447,45433,8,95965.28,30996,27979,2009-11-26,22834
21448,5348,27,50281.69,27002,27214,2018-04-02,8
21449,675,8,4253.92,63989,12688,2018-04-18,23065
21450,79637,23,87001.45,18723,27787,2021-08-28,39220
21451,87233,18,66367.4,10113,29820,2009-03-30,13379
21452,416,18,75787.66,68490,119,2008-04-18,34236
21453,32633,21,18288.37,22311,5833,2021-02-04,18648
21454,55159,4,2738.8,88175,23158,2008-05-02,23206
21455,96155,5,57130.64,84607,4653,2007-08-10,2976
21456,60581,34,86721.26,11570,7824,2021-11-08,23922
21457,27325,21,52035.28,13945,28884,2018-06-19,25728
21458,96871,17,23267.54,36268,26206,2011-01-19,33227
21459,31507,30,96222.42,7382,9808,2005-12-10,34363
21460,40381,16,49009.82,76216,3374,2007-04-24,22507
21461,83841,3,93628.77,51081,33242,2008-09-21,17550
21462,16367,29,70832.46,69747,9890,2013-06-08,33428
21463,28578,5,48720.77,19034,11646,2008-06-24,9773
21464,7128,35,95688.16,66763,1447,2013-08-22,23021
21465,21454,13,46240.88,5256,27230,2019-01-03,37154
21466,93525,20,92459.32,85348,9165,2022-11-21,35222
21467,31416,40,54003.9,66242,2202,2010-06-18,10561
21468,91829,9,37068.85,2955,31642,2003-10-25,6792
21469,21940,2,40369.8,30957,1905,2003-09-24,1451
21470,45182,6,69311.47,18322,29170,2019-05-11,19919
21471,49536,19,27502.58,44742,1245,2008-10-18,31284
21472,85527,7,11390.29,35476,28238,2006-01-24,9524
21473,75361,21,78686.7,57115,27605,2016-05-13,37302
21474,74369,20,61442.56,31989,12941,2017-05-22,12971
21475,4275,40,4404.7,720,19390,2018-10-03,5735
21476,88173,24,60808.81,53128,28538,2012-04-30,4317
21477,88154,22,47857.9,84748,6285,2021-09-19,7509
21478,64790,34,9964.38,50261,25152,2007-05-09,27159
21479,11092,28,66250.7,58403,19669,2018-03-05,12757
21480,63291,40,69300.31,97018,4864,2022-01-10,39937
21481,76060,3,86222.6,46472,14350,2015-11-11,25978
21482,27888,2,47431.48,75934,16812,2015-10-04,7626
21483,41684,35,87735.25,58497,31197,2003-07-01,5029
21484,96787,32,75121.21,49805,15557,2014-10-07,7508
21485,49467,37,88265.23,65277,4664,2019-05-07,29210
21486,16295,33,59886.74,78202,15007,2012-01-11,9218
21487,25312,19,95645.45,80196,10590,2023-05-29,5994
21488,68237,29,33612.51,49938,11941,2009-12-03,9586
21489,52875,19,38045.53,34934,1134,2008-04-20,36040
21490,85702,28,64603.86,44893,22968,2014-06-28,30700
21491,58236,10,33374.33,75276,1122,2015-07-30,7292
21492,86874,11,69481.57,40217,6112,2015-07-28,39968
21493,89111,23,88517.98,83545,3911,2004-05-03,28698
21494,90337,38,54611.87,82127,26129,2020-09-30,37896
21495,97302,26,64796.81,78310,12539,2017-10-21,28081
21496,35619,32,40637.77,89274,28679,2023-02-22,22020
21497,52634,4,14579.3,69668,14740,2007-01-12,34106
21498,98212,18,22301.17,72888,22786,2013-11-22,30680
21499,68213,36,49533.43,411,7044,2015-04-12,30322
21500,48995,17,59560.2,59855,23323,2016-06-12,27957
21501,92972,34,67217.61,24040,33019,2021-02-08,17539
21502,96492,24,73765.37,80336,30839,2023-03-30,23417
21503,86006,5,2639.98,95423,3893,2015-11-19,12399
21504,74249,33,83128.16,59890,32813,2005-10-29,25011
