ACCOUNT_APPLICATION_ID,APPLICATION_STATUS,APPLIED_DATE,APPLICATION_TYPE_ID,ACCOUNT_APPLICATION_STATE
36741,Approved,2018-04-29,,New Hampshire
36742,Approved,2007-02-17,,Massachusetts
36743,Approved,2009-05-19,,Tennessee
36744,Approved,2012-05-16,,Wyoming
36745,Approved,2019-04-25,,Nevada
36746,Approved,2003-09-26,,New Hampshire
36747,Approved,2021-02-02,,Wyoming
36748,Approved,2009-03-05,,Mississippi
36749,Approved,2005-05-15,,Massachusetts
36750,Approved,2020-05-11,,Maryland
36751,Approved,2011-08-25,,Pennsylvania
36752,Approved,2015-08-24,,Oklahoma
36753,Approved,2004-01-17,,South Dakota
36754,Approved,2021-08-27,,Kentucky
36755,Approved,2011-01-25,,Alabama
36756,Approved,2011-02-23,,Mississippi
36757,Approved,2008-11-21,,Iowa
36758,Approved,2016-09-07,,New Jersey
36759,Approved,2020-01-03,,South Dakota
36760,Approved,2021-11-11,,Arkansas
36761,Approved,2018-03-07,,Colorado
36762,Approved,2019-01-05,,Alabama
36763,Approved,2006-03-28,,Colorado
36764,Approved,2009-04-16,,Colorado
36765,Approved,2015-06-28,,Florida
36766,Approved,2012-02-21,,Tennessee
36767,Approved,2021-05-15,,Maryland
36768,Approved,2018-05-27,,Iowa
36769,Approved,2006-09-18,,South Carolina
36770,Approved,2016-10-30,,Kentucky
36771,Approved,2011-06-23,,Arkansas
36772,Approved,2022-05-06,,Tennessee
36773,Approved,2005-04-02,,Montana
36774,Approved,2015-04-30,,Tennessee
36775,Approved,2004-05-31,,Ohio
36776,Approved,2009-05-09,,Ohio
36777,Approved,2003-10-23,,Delaware
36778,Approved,2007-06-19,,South Dakota
36779,Approved,2005-02-12,,Vermont
36780,Approved,2015-05-09,,Kansas
36781,Approved,2013-01-16,,Florida
36782,Approved,2012-05-28,,Georgia
36783,Approved,2006-06-06,,Idaho
36784,Approved,2005-07-12,,Montana
36785,Approved,2004-12-26,,Rhode Island
36786,Approved,2006-01-09,,Montana
36787,Approved,2018-05-27,,Arizona
36788,Approved,2020-08-04,,Vermont
36789,Approved,2014-09-07,,Maryland
36790,Approved,2020-12-17,,Ohio
36791,Approved,2016-07-24,,New Hampshire
36792,Approved,2008-02-07,,New Jersey
36793,Approved,2013-05-15,,Pennsylvania
36794,Approved,2021-11-03,,West Virginia
36795,Approved,2006-04-25,,Nebraska
36796,Approved,2015-07-25,,Iowa
36797,Approved,2006-11-20,,Pennsylvania
36798,Approved,2023-04-01,,Illinois
36799,Approved,2014-04-20,,Alabama
36800,Approved,2016-08-29,,South Carolina
36801,Approved,2023-02-03,,New Jersey
36802,Approved,2012-06-19,,North Carolina
36803,Approved,2005-07-13,,Michigan
36804,Approved,2015-05-18,,Colorado
36805,Approved,2003-06-23,,Alaska
36806,Approved,2021-08-17,,Wisconsin
36807,Approved,2019-04-07,,Massachusetts
36808,Approved,2020-03-09,,Missouri
36809,Approved,2018-07-15,,Georgia
36810,Approved,2008-07-05,,Ohio
36811,Approved,2009-08-31,,Oklahoma
36812,Approved,2005-10-06,,New Mexico
36813,Approved,2015-03-22,,Kentucky
36814,Approved,2023-02-17,,Delaware
36815,Approved,2006-02-06,,Louisiana
36816,Approved,2013-04-10,,Louisiana
36817,Approved,2010-04-24,,Missouri
36818,Approved,2015-03-27,,Rhode Island
36819,Approved,2020-03-09,,New Mexico
36820,Approved,2013-09-29,,Arizona
36821,Approved,2005-05-21,,Kansas
36822,Approved,2012-01-25,,Maine
36823,Approved,2016-10-24,,Kentucky
36824,Approved,2019-04-18,,South Dakota
36825,Approved,2018-01-25,,Washington
36826,Approved,2006-12-08,,North Dakota
36827,Approved,2013-10-30,,Delaware
36828,Approved,2003-09-19,,Pennsylvania
36829,Approved,2008-03-17,,New Hampshire
36830,Approved,2014-10-06,,Wisconsin
36831,Approved,2010-12-18,,Maine
36832,Approved,2014-08-10,,Virginia
36833,Approved,2007-09-22,,Mississippi
36834,Approved,2020-03-21,,New York
36835,Approved,2012-03-07,,Ohio
36836,Approved,2021-03-15,,Florida
36837,Approved,2005-10-23,,Louisiana
36838,Approved,2019-12-12,,Illinois
36839,Approved,2005-05-13,,Hawaii
36840,Approved,2012-12-28,,Hawaii
36841,Approved,2010-05-11,,Kansas
36842,Approved,2005-08-17,,Wisconsin
36843,Approved,2004-07-04,,Delaware
36844,Approved,2023-05-02,,West Virginia
36845,Approved,2008-05-12,,Wisconsin
36846,Approved,2009-11-27,,West Virginia
36847,Approved,2013-03-08,,Connecticut
36848,Approved,2006-01-17,,Massachusetts
36849,Approved,2010-09-15,,Indiana
36850,Approved,2003-09-17,,New Hampshire
36851,Approved,2009-09-16,,Montana
36852,Approved,2020-03-09,,New Jersey
36853,Approved,2012-04-22,,Colorado
36854,Approved,2013-05-14,,Utah
36855,Approved,2022-01-05,,Maryland
36856,Approved,2003-08-10,,North Carolina
36857,Approved,2004-11-15,,New York
36858,Approved,2009-03-02,,Hawaii
36859,Approved,2008-08-15,,Montana
36860,Approved,2023-02-17,,Idaho
36861,Approved,2009-02-26,,Mississippi
36862,Approved,2022-06-15,,Montana
36863,Approved,2010-05-27,,Washington
36864,Approved,2020-10-26,,Alabama
36865,Approved,2009-08-09,,Montana
36866,Approved,2003-12-11,,Missouri
36867,Approved,2003-10-21,,Alaska
36868,Approved,2004-08-14,,Massachusetts
36869,Approved,2014-10-18,,Texas
36870,Approved,2013-12-09,,Nebraska
36871,Approved,2020-05-31,,Washington
36872,Approved,2022-08-21,,Wyoming
36873,Approved,2014-11-22,,Colorado
36874,Approved,2021-04-08,,New Mexico
36875,Approved,2004-10-26,,Alaska
36876,Approved,2019-04-19,,Louisiana
36877,Approved,2012-10-14,,Vermont
36878,Approved,2018-09-24,,South Dakota
36879,Approved,2008-02-10,,Montana
36880,Approved,2021-05-15,,Colorado
36881,Approved,2018-10-19,,Pennsylvania
36882,Approved,2016-08-28,,New Jersey
36883,Approved,2005-01-22,,New Mexico
36884,Approved,2023-01-03,,Missouri
36885,Approved,2004-09-01,,New Jersey
36886,Approved,2008-10-05,,New Jersey
36887,Approved,2003-09-18,,Louisiana
36888,Approved,2015-11-14,,Michigan
36889,Approved,2004-01-05,,Illinois
36890,Approved,2011-03-04,,Michigan
36891,Approved,2019-07-03,,New Jersey
36892,Approved,2014-11-05,,Wyoming
36893,Approved,2005-05-10,,Florida
36894,Approved,2008-10-19,,Illinois
36895,Approved,2019-05-19,,Missouri
36896,Approved,2011-03-08,,California
36897,Approved,2009-11-08,,Tennessee
36898,Approved,2004-07-13,,Nebraska
36899,Approved,2012-09-01,,Wisconsin
36900,Approved,2015-12-18,,Mississippi
36901,Approved,2013-07-02,,New Mexico
36902,Approved,2008-01-11,,Idaho
36903,Approved,2014-08-21,,Oregon
36904,Approved,2017-01-29,,Massachusetts
36905,Approved,2013-07-20,,Vermont
36906,Approved,2008-09-16,,Connecticut
36907,Approved,2006-12-31,,Kansas
36908,Approved,2013-08-23,,North Dakota
36909,Approved,2013-10-14,,Colorado
36910,Approved,2012-07-23,,Oregon
36911,Approved,2021-03-30,,Hawaii
36912,Approved,2013-09-03,,Hawaii
36913,Approved,2020-04-06,,Tennessee
36914,Approved,2006-08-08,,Maryland
36915,Approved,2017-09-19,,Texas
36916,Approved,2006-07-17,,Texas
36917,Approved,2005-03-04,,Rhode Island
36918,Approved,2009-01-17,,Illinois
36919,Approved,2003-06-12,,Connecticut
36920,Approved,2012-07-15,,Wisconsin
36921,Approved,2004-01-06,,Vermont
36922,Approved,2022-04-23,,Massachusetts
36923,Approved,2007-07-25,,Louisiana
36924,Approved,2009-06-02,,Arizona
36925,Approved,2020-10-03,,West Virginia
36926,Approved,2008-05-19,,Nebraska
36927,Approved,2008-10-09,,Nevada
36928,Approved,2006-06-07,,Florida
36929,Approved,2019-06-12,,New Jersey
36930,Approved,2019-01-17,,New Mexico
36931,Approved,2014-11-19,,Washington
36932,Approved,2007-01-18,,Georgia
36933,Approved,2006-10-22,,West Virginia
36934,Approved,2012-09-18,,Mississippi
36935,Approved,2005-02-11,,Tennessee
36936,Approved,2008-12-22,,Georgia
36937,Approved,2016-01-09,,Delaware
36938,Approved,2016-09-23,,Alaska
36939,Approved,2008-10-22,,Nevada
36940,Approved,2014-08-11,,Texas
36941,Approved,2003-10-02,,Montana
36942,Approved,2005-12-05,,Hawaii
36943,Approved,2017-08-25,,South Dakota
36944,Approved,2003-09-25,,Virginia
36945,Approved,2019-12-21,,Oregon
36946,Approved,2018-07-18,,Oklahoma
36947,Approved,2012-12-01,,Kentucky
36948,Approved,2017-12-20,,Montana
36949,Approved,2011-07-14,,Illinois
36950,Approved,2008-10-05,,Indiana
36951,Approved,2015-10-08,,Pennsylvania
36952,Approved,2023-04-15,,Ohio
36953,Approved,2010-04-20,,Virginia
36954,Approved,2011-10-17,,Texas
36955,Approved,2003-07-05,,Colorado
36956,Approved,2009-09-10,,Ohio
36957,Approved,2004-12-05,,Florida
36958,Approved,2021-10-25,,Utah
36959,Approved,2015-07-06,,Idaho
36960,Approved,2012-06-01,,Nebraska
36961,Approved,2009-08-24,,Texas
36962,Approved,2014-07-13,,Kansas
36963,Approved,2018-05-06,,Tennessee
36964,Approved,2016-06-25,,New York
36965,Approved,2017-11-03,,Michigan
36966,Approved,2014-08-19,,West Virginia
36967,Approved,2011-11-25,,Delaware
36968,Approved,2015-05-15,,Minnesota
36969,Approved,2016-12-18,,Delaware
36970,Approved,2006-06-29,,Minnesota
36971,Approved,2006-02-08,,Nebraska
36972,Approved,2006-11-04,,Rhode Island
36973,Approved,2019-08-10,,Minnesota
36974,Approved,2011-04-14,,Hawaii
36975,Approved,2014-05-30,,Nebraska
36976,Approved,2020-02-10,,California
36977,Approved,2020-11-24,,Vermont
36978,Approved,2014-05-01,,South Carolina
36979,Approved,2009-12-14,,Connecticut
36980,Approved,2003-07-05,,Florida
36981,Approved,2005-12-28,,New York
36982,Approved,2005-10-01,,Wyoming
36983,Approved,2011-09-23,,South Dakota
36984,Approved,2018-12-17,,Illinois
36985,Approved,2012-01-26,,Minnesota
36986,Approved,2018-03-05,,New Hampshire
36987,Approved,2010-02-06,,Florida
36988,Approved,2018-01-22,,New Hampshire
36989,Approved,2003-07-21,,South Carolina
36990,Approved,2023-02-11,,South Carolina
36991,Approved,2011-07-16,,Kansas
36992,Approved,2021-01-20,,Florida
36993,Approved,2010-11-05,,West Virginia
36994,Approved,2022-10-29,,Idaho
36995,Approved,2010-09-14,,Colorado
36996,Approved,2021-02-02,,Texas
36997,Approved,2021-11-19,,Washington
36998,Approved,2003-07-15,,New Jersey
36999,Approved,2018-08-02,,South Carolina
37000,Approved,2012-06-22,,Georgia
37001,Approved,2016-03-13,,Maryland
37002,Approved,2022-07-03,,Massachusetts
37003,Approved,2010-09-25,,Kentucky
37004,Approved,2008-01-13,,Idaho
37005,Approved,2004-07-21,,Indiana
37006,Approved,2013-04-19,,Iowa
37007,Approved,2021-09-09,,Arizona
37008,Approved,2007-11-22,,Arkansas
37009,Approved,2019-02-24,,Michigan
37010,Approved,2023-03-11,,Washington
37011,Approved,2014-12-22,,New Mexico
37012,Approved,2017-11-05,,Tennessee
37013,Approved,2006-05-26,,Washington
37014,Approved,2005-06-06,,Arizona
37015,Approved,2011-06-05,,Colorado
37016,Approved,2010-12-10,,Ohio
37017,Approved,2020-07-09,,Wyoming
37018,Approved,2007-06-27,,Virginia
37019,Approved,2015-06-09,,South Dakota
37020,Approved,2010-07-02,,Alabama
37021,Approved,2012-10-28,,Iowa
37022,Approved,2010-10-11,,Hawaii
37023,Approved,2011-03-11,,Michigan
37024,Approved,2011-04-15,,Oklahoma
37025,Approved,2011-05-03,,Iowa
37026,Approved,2003-10-23,,Idaho
37027,Approved,2007-08-27,,Nevada
37028,Approved,2016-01-31,,California
37029,Approved,2005-04-25,,Texas
37030,Approved,2015-03-20,,Hawaii
37031,Approved,2020-08-08,,North Dakota
37032,Approved,2007-07-07,,Mississippi
37033,Approved,2014-06-17,,Ohio
37034,Approved,2012-05-17,,Florida
37035,Approved,2020-12-15,,Oklahoma
37036,Approved,2007-08-21,,California
37037,Approved,2022-01-05,,Mississippi
37038,Approved,2022-07-20,,New Hampshire
37039,Approved,2014-08-09,,Nevada
37040,Approved,2005-06-17,,Mississippi
37041,Approved,2005-04-22,,Louisiana
37042,Approved,2013-07-02,,California
37043,Approved,2013-08-23,,Michigan
37044,Approved,2013-01-17,,North Carolina
37045,Approved,2012-02-24,,Maryland
37046,Approved,2005-08-16,,Alabama
37047,Approved,2017-04-18,,Maryland
37048,Approved,2013-01-07,,Kansas
37049,Approved,2010-01-17,,Mississippi
37050,Approved,2015-05-26,,Minnesota
37051,Approved,2016-05-23,,Rhode Island
37052,Approved,2019-03-11,,Colorado
37053,Approved,2016-02-23,,Georgia
37054,Approved,2013-11-11,,Rhode Island
37055,Approved,2021-04-07,,Hawaii
37056,Approved,2007-03-04,,Texas
37057,Approved,2022-09-07,,Maryland
37058,Approved,2022-08-17,,Hawaii
37059,Approved,2012-01-02,,Rhode Island
37060,Approved,2022-06-08,,West Virginia
37061,Approved,2012-03-31,,Connecticut
37062,Approved,2009-07-17,,Arizona
37063,Approved,2005-10-14,,Georgia
37064,Approved,2010-03-14,,California
37065,Approved,2018-02-13,,Nebraska
37066,Approved,2007-10-20,,Washington
37067,Approved,2020-04-02,,Washington
37068,Approved,2009-04-14,,Delaware
37069,Approved,2013-12-21,,South Carolina
37070,Approved,2007-06-08,,Minnesota
37071,Approved,2006-03-01,,Indiana
37072,Approved,2011-03-03,,Georgia
37073,Approved,2015-08-27,,Mississippi
37074,Approved,2012-01-20,,Kansas
37075,Approved,2014-01-17,,Maryland
37076,Approved,2023-01-25,,Mississippi
37077,Approved,2022-04-01,,Rhode Island
37078,Approved,2017-02-27,,New Jersey
37079,Approved,2004-07-12,,New Jersey
37080,Approved,2014-12-20,,Washington
37081,Approved,2008-01-20,,Washington
37082,Approved,2014-07-02,,New Jersey
37083,Approved,2013-01-23,,Arkansas
37084,Approved,2015-01-28,,Nevada
37085,Approved,2018-07-20,,California
37086,Approved,2018-12-14,,Arkansas
37087,Approved,2010-06-10,,Arkansas
37088,Approved,2018-07-28,,Missouri
37089,Approved,2018-04-22,,North Dakota
37090,Approved,2008-11-25,,Wyoming
37091,Approved,2016-02-09,,Missouri
37092,Approved,2008-11-04,,Maine
37093,Approved,2007-03-24,,Nebraska
37094,Approved,2019-11-15,,Wisconsin
37095,Approved,2018-07-08,,Texas
37096,Approved,2021-08-13,,New Mexico
37097,Approved,2014-07-31,,Delaware
37098,Approved,2017-02-19,,Montana
37099,Approved,2010-12-22,,Maine
37100,Approved,2011-06-30,,Oklahoma
37101,Approved,2003-12-12,,Alaska
37102,Approved,2017-07-02,,Hawaii
37103,Approved,2021-07-19,,Arizona
37104,Approved,2022-01-23,,Indiana
37105,Approved,2020-09-03,,North Carolina
37106,Approved,2018-05-06,,Nevada
37107,Approved,2021-03-22,,Arkansas
37108,Approved,2006-05-30,,Mississippi
37109,Approved,2011-10-02,,Vermont
37110,Approved,2017-11-29,,Arkansas
37111,Approved,2011-11-12,,California
37112,Approved,2020-04-09,,Iowa
37113,Approved,2008-08-27,,Oregon
37114,Approved,2008-10-04,,Texas
37115,Approved,2023-03-11,,Kentucky
37116,Approved,2011-03-31,,Arizona
37117,Approved,2007-06-29,,Maine
37118,Approved,2007-01-26,,Minnesota
37119,Approved,2010-08-23,,Utah
37120,Approved,2013-12-02,,Alabama
37121,Approved,2022-01-02,,Utah
37122,Approved,2022-02-19,,Oregon
37123,Approved,2004-06-27,,Texas
37124,Approved,2013-10-30,,Connecticut
37125,Approved,2019-08-27,,Tennessee
37126,Approved,2007-04-24,,South Dakota
37127,Approved,2004-06-10,,Vermont
37128,Approved,2021-06-12,,Virginia
37129,Approved,2017-03-26,,Rhode Island
37130,Approved,2012-01-05,,Mississippi
37131,Approved,2016-04-23,,Indiana
37132,Approved,2017-06-17,,Oregon
37133,Approved,2021-08-11,,Louisiana
37134,Approved,2019-07-08,,Montana
37135,Approved,2012-04-06,,Texas
37136,Approved,2018-06-12,,Michigan
37137,Approved,2015-07-28,,Alabama
37138,Approved,2008-05-02,,California
37139,Approved,2014-08-13,,Ohio
37140,Approved,2012-10-22,,Wyoming
37141,Approved,2004-11-26,,Connecticut
37142,Approved,2015-04-18,,Montana
37143,Approved,2007-03-31,,Mississippi
37144,Approved,2018-06-30,,Idaho
37145,Approved,2023-04-14,,Utah
37146,Approved,2005-03-11,,Minnesota
37147,Approved,2017-10-19,,Utah
37148,Approved,2010-09-08,,Michigan
37149,Approved,2003-09-23,,West Virginia
37150,Approved,2011-08-02,,Louisiana
37151,Approved,2011-06-15,,New Jersey
37152,Approved,2018-10-27,,Delaware
37153,Approved,2003-07-16,,Idaho
37154,Approved,2015-03-13,,Washington
37155,Approved,2017-05-14,,Mississippi
37156,Approved,2020-09-30,,Iowa
37157,Approved,2013-07-24,,Oklahoma
37158,Approved,2013-08-21,,Pennsylvania
37159,Approved,2020-12-24,,Iowa
37160,Approved,2007-02-03,,Alabama
37161,Approved,2008-09-26,,Alaska
37162,Approved,2015-03-30,,Montana
37163,Approved,2010-05-23,,California
37164,Approved,2003-07-15,,West Virginia
37165,Approved,2006-07-25,,Wyoming
37166,Approved,2016-04-26,,Oregon
37167,Approved,2010-02-19,,Georgia
37168,Approved,2010-12-28,,Tennessee
37169,Approved,2004-06-07,,Missouri
37170,Approved,2016-07-11,,Georgia
37171,Approved,2015-08-18,,Iowa
37172,Approved,2008-06-10,,South Carolina
37173,Approved,2009-11-30,,Nebraska
37174,Approved,2006-11-06,,Washington
37175,Approved,2009-06-01,,New Jersey
37176,Approved,2010-01-14,,West Virginia
37177,Approved,2004-03-10,,Kansas
37178,Approved,2015-07-15,,West Virginia
37179,Approved,2016-02-25,,Alaska
37180,Approved,2018-01-07,,Iowa
37181,Approved,2022-11-29,,Alaska
37182,Approved,2011-03-29,,Nevada
37183,Approved,2004-10-13,,Idaho
37184,Approved,2004-06-30,,Alaska
37185,Approved,2007-01-16,,Nevada
37186,Approved,2009-09-15,,Kentucky
37187,Approved,2005-05-15,,New Jersey
37188,Approved,2014-08-26,,Alabama
37189,Approved,2022-07-19,,New York
37190,Approved,2018-07-19,,Michigan
37191,Approved,2006-10-23,,New Hampshire
37192,Approved,2011-01-17,,South Carolina
37193,Approved,2013-05-26,,Oregon
37194,Approved,2017-06-09,,Maine
37195,Approved,2017-08-17,,Florida
37196,Approved,2022-01-05,,Oklahoma
37197,Approved,2005-07-02,,New Hampshire
37198,Approved,2012-07-08,,Connecticut
37199,Approved,2018-09-17,,Colorado
37200,Approved,2016-11-09,,North Dakota
37201,Approved,2006-10-28,,Alaska
37202,Approved,2019-09-09,,Iowa
37203,Approved,2017-01-08,,West Virginia
37204,Approved,2008-12-26,,Kentucky
37205,Approved,2016-05-07,,Michigan
37206,Approved,2021-10-13,,South Carolina
37207,Approved,2020-06-20,,Indiana
37208,Approved,2007-07-28,,Iowa
37209,Approved,2014-09-27,,Illinois
37210,Approved,2022-11-04,,Wisconsin
37211,Approved,2010-12-02,,Wyoming
37212,Approved,2017-01-15,,Georgia
37213,Approved,2005-11-13,,New Hampshire
37214,Approved,2012-05-07,,New York
37215,Approved,2009-06-08,,Massachusetts
37216,Approved,2015-10-06,,Arkansas
37217,Approved,2017-06-02,,Pennsylvania
37218,Approved,2018-04-24,,Georgia
37219,Approved,2004-03-14,,New Jersey
37220,Approved,2017-12-02,,Arizona
37221,Approved,2007-05-12,,Alaska
37222,Approved,2022-01-29,,Missouri
37223,Approved,2016-07-23,,Missouri
37224,Approved,2016-04-01,,Maine
37225,Approved,2014-05-30,,Alaska
37226,Approved,2005-03-11,,Washington
37227,Approved,2021-07-20,,Utah
37228,Approved,2004-05-30,,Indiana
37229,Approved,2007-12-22,,New Jersey
37230,Approved,2005-03-20,,Minnesota
37231,Approved,2020-10-31,,Rhode Island
37232,Approved,2005-07-30,,Oregon
37233,Approved,2006-05-23,,Massachusetts
37234,Approved,2008-01-15,,Utah
37235,Approved,2019-07-31,,Massachusetts
37236,Approved,2021-10-27,,Kansas
37237,Approved,2021-05-15,,Wyoming
37238,Approved,2008-11-21,,Georgia
37239,Approved,2003-12-10,,Tennessee
37240,Approved,2017-07-15,,Louisiana
37241,Approved,2009-04-15,,Wisconsin
37242,Approved,2015-10-05,,Utah
37243,Approved,2003-11-19,,Ohio
37244,Approved,2005-11-08,,Montana
37245,Approved,2009-03-11,,Hawaii
37246,Approved,2005-05-02,,Indiana
37247,Approved,2012-04-19,,New York
37248,Approved,2022-07-05,,Arizona
37249,Approved,2014-04-14,,Nevada
37250,Approved,2016-06-13,,Missouri
37251,Approved,2019-09-25,,Ohio
37252,Approved,2017-09-20,,Illinois
37253,Approved,2022-04-20,,Minnesota
37254,Approved,2014-01-17,,Nevada
37255,Approved,2013-12-11,,Missouri
37256,Approved,2009-01-22,,Illinois
37257,Approved,2012-08-05,,Maine
37258,Approved,2018-10-21,,Kentucky
37259,Approved,2014-11-22,,Missouri
37260,Approved,2010-03-16,,Washington
37261,Approved,2020-09-09,,Washington
37262,Approved,2016-06-24,,Tennessee
37263,Approved,2005-09-14,,Utah
37264,Approved,2018-02-05,,Pennsylvania
37265,Approved,2005-02-23,,Maryland
37266,Approved,2005-03-14,,North Carolina
37267,Approved,2003-06-14,,Pennsylvania
37268,Approved,2007-08-25,,South Dakota
37269,Approved,2021-12-23,,Alabama
37270,Approved,2008-01-20,,Indiana
37271,Approved,2011-06-18,,Georgia
37272,Approved,2004-03-24,,South Carolina
37273,Approved,2006-08-31,,Nebraska
37274,Approved,2007-01-12,,New Hampshire
37275,Approved,2015-01-06,,Colorado
37276,Approved,2003-09-11,,North Dakota
37277,Approved,2017-06-20,,New York
37278,Approved,2006-06-25,,Minnesota
37279,Approved,2006-11-28,,Minnesota
37280,Approved,2009-08-28,,Pennsylvania
37281,Approved,2006-02-09,,Alabama
37282,Approved,2016-11-20,,Colorado
37283,Approved,2010-03-06,,Delaware
37284,Approved,2014-12-10,,Pennsylvania
37285,Approved,2009-06-16,,California
37286,Approved,2005-12-23,,Tennessee
37287,Approved,2005-06-09,,Montana
37288,Approved,2010-12-27,,Utah
37289,Approved,2008-04-17,,Florida
37290,Approved,2019-10-10,,Virginia
37291,Approved,2013-11-15,,Ohio
37292,Approved,2005-10-20,,Maryland
37293,Approved,2017-01-06,,North Dakota
37294,Approved,2016-09-29,,Arkansas
37295,Approved,2020-11-24,,Vermont
37296,Approved,2019-08-11,,Minnesota
37297,Approved,2010-01-03,,Montana
37298,Approved,2013-02-11,,Missouri
37299,Approved,2023-05-13,,Oregon
37300,Approved,2009-08-28,,Louisiana
37301,Approved,2019-07-31,,Maryland
37302,Approved,2004-10-23,,Alaska
37303,Approved,2010-11-14,,West Virginia
37304,Approved,2014-02-14,,Connecticut
37305,Approved,2023-03-06,,Nevada
37306,Approved,2010-06-06,,New Hampshire
37307,Approved,2022-08-13,,Nebraska
37308,Approved,2008-08-08,,South Dakota
37309,Approved,2016-09-19,,North Dakota
37310,Approved,2022-12-22,,Connecticut
37311,Approved,2010-02-14,,West Virginia
37312,Approved,2009-11-20,,West Virginia
37313,Approved,2015-01-04,,Kansas
37314,Approved,2010-10-21,,New Jersey
37315,Approved,2014-07-15,,South Dakota
37316,Approved,2018-04-17,,Mississippi
37317,Approved,2013-11-10,,New York
37318,Approved,2015-05-31,,Maine
37319,Approved,2010-04-17,,Arizona
37320,Approved,2016-12-15,,North Carolina
37321,Approved,2020-07-23,,Kansas
37322,Approved,2012-12-23,,North Dakota
37323,Approved,2013-08-16,,Nebraska
37324,Approved,2006-10-15,,Alabama
37325,Approved,2017-11-25,,Virginia
37326,Approved,2022-07-17,,Hawaii
37327,Approved,2007-12-24,,Connecticut
37328,Approved,2007-01-08,,South Carolina
37329,Approved,2014-12-16,,Massachusetts
37330,Approved,2018-05-27,,Louisiana
37331,Approved,2018-12-27,,Indiana
37332,Approved,2007-10-23,,Michigan
37333,Approved,2010-07-29,,Nebraska
37334,Approved,2010-03-31,,Maine
37335,Approved,2016-06-29,,South Dakota
37336,Approved,2004-11-16,,Ohio
37337,Approved,2023-01-20,,Indiana
37338,Approved,2009-05-07,,Wisconsin
37339,Approved,2023-02-03,,Kansas
37340,Approved,2007-08-10,,New Hampshire
37341,Approved,2020-05-29,,New Jersey
37342,Approved,2022-03-07,,Alabama
37343,Approved,2013-09-28,,Colorado
37344,Approved,2009-02-01,,Illinois
37345,Approved,2005-01-11,,Delaware
37346,Approved,2011-07-17,,Maryland
37347,Approved,2022-01-29,,West Virginia
37348,Approved,2005-09-19,,New York
37349,Approved,2003-11-25,,Mississippi
37350,Approved,2017-10-16,,Ohio
37351,Approved,2008-09-07,,New Jersey
37352,Approved,2011-05-30,,Oregon
37353,Approved,2013-09-13,,New Hampshire
37354,Approved,2003-11-10,,Vermont
37355,Approved,2014-07-19,,Idaho
37356,Approved,2021-02-06,,West Virginia
37357,Approved,2014-08-19,,Louisiana
37358,Approved,2018-01-20,,Iowa
37359,Approved,2009-09-19,,Hawaii
37360,Approved,2015-09-11,,Georgia
37361,Approved,2006-01-20,,Georgia
37362,Approved,2004-07-05,,Washington
37363,Approved,2006-06-27,,Mississippi
37364,Approved,2004-09-18,,Kansas
37365,Approved,2013-09-01,,West Virginia
37366,Approved,2008-07-05,,Hawaii
37367,Approved,2017-05-24,,Hawaii
37368,Approved,2006-07-25,,Arkansas
37369,Approved,2017-01-12,,South Dakota
37370,Approved,2022-02-25,,Connecticut
37371,Approved,2013-10-09,,Delaware
37372,Approved,2006-02-24,,Wyoming
37373,Approved,2018-01-12,,West Virginia
37374,Approved,2005-10-17,,Washington
37375,Approved,2016-06-18,,Missouri
37376,Approved,2019-03-04,,West Virginia
37377,Approved,2005-04-09,,Florida
37378,Approved,2012-08-03,,Virginia
37379,Approved,2014-07-08,,Colorado
37380,Approved,2011-05-26,,South Dakota
37381,Approved,2021-03-14,,Virginia
37382,Approved,2019-08-04,,Arizona
37383,Approved,2005-02-12,,Louisiana
37384,Approved,2005-10-04,,New Jersey
37385,Approved,2004-04-14,,Oklahoma
37386,Approved,2005-03-17,,Iowa
37387,Approved,2006-08-11,,Washington
37388,Approved,2011-12-18,,Georgia
37389,Approved,2010-11-30,,Nevada
37390,Approved,2017-04-08,,Florida
37391,Approved,2008-03-14,,Nebraska
37392,Approved,2016-07-23,,North Dakota
37393,Approved,2003-08-13,,Tennessee
37394,Approved,2017-11-09,,Utah
37395,Approved,2011-07-10,,Nevada
37396,Approved,2010-05-21,,Oklahoma
37397,Approved,2016-06-04,,Connecticut
37398,Approved,2020-02-02,,Louisiana
37399,Approved,2006-05-01,,Oklahoma
37400,Approved,2017-08-23,,Connecticut
37401,Approved,2019-05-14,,Rhode Island
37402,Approved,2004-02-03,,Nevada
37403,Approved,2010-11-03,,Virginia
37404,Approved,2012-07-27,,New York
37405,Approved,2014-05-01,,Nevada
37406,Approved,2022-07-07,,Wisconsin
37407,Approved,2004-10-04,,California
37408,Approved,2006-09-28,,Wisconsin
37409,Approved,2021-10-03,,Indiana
37410,Approved,2004-07-17,,Pennsylvania
37411,Approved,2018-01-06,,South Dakota
37412,Approved,2020-06-14,,Oregon
37413,Approved,2021-01-14,,New Hampshire
37414,Approved,2019-05-20,,Colorado
37415,Approved,2008-04-02,,Oklahoma
37416,Approved,2017-06-21,,Nevada
37417,Approved,2012-07-07,,Indiana
37418,Approved,2009-05-01,,Iowa
37419,Approved,2008-08-27,,Maine
37420,Approved,2007-04-26,,Utah
37421,Approved,2012-05-05,,Tennessee
37422,Approved,2004-07-15,,Kansas
37423,Approved,2007-11-27,,Georgia
