LOAN_ID,EMPLOYEE_ID,ACCOUNT_NUMBER,SANCTION_DATE,LOAN_AMOUNT,LOAN_TYPE_ID,TENURE,EMI_AMOUNT,APPLICATION_ID
3728,13,166,2018-05-17,77513.77,10,144,648.95,3657
3729,29,14,2014-03-22,6262.81,27,144,52.43,3658
3730,29,177,2019-07-17,75888.22,23,144,635.34,3659
3731,31,79,2005-11-09,17080.41,9,144,143,3660
3732,53,172,2008-09-15,1531.15,28,144,12.82,3661
3733,53,142,2015-10-27,73824.89,17,144,618.07,3662
3734,53,79,2009-11-28,40167.83,30,144,336.29,3663
3735,53,179,2020-12-08,55235.18,3,144,462.43,3664
3736,53,52,2011-08-19,5998.7,13,144,50.22,3665
3737,53,189,2011-10-22,87058.4,29,144,728.86,3666
3738,53,62,2006-02-28,48416.65,6,144,405.35,3667
3739,53,182,2008-03-19,65046.19,25,144,544.57,3668
3740,31,58,2018-11-30,50362.72,4,144,421.64,3669
3741,31,54,2018-09-19,89385.2,39,144,748.34,3670
3742,31,146,2007-04-29,69264.13,24,144,579.88,3671
3743,31,26,2016-03-18,31517.5,24,144,263.87,3672
3744,31,149,2011-07-31,38799.7,37,144,324.83,3673
3745,31,37,2008-01-24,31369.46,9,144,262.63,3674
3746,31,58,2014-11-29,91740.59,40,144,768.06,3675
3747,31,31,2008-06-30,12420.24,34,144,103.98,3676
3748,31,32,2010-09-22,46095.85,1,144,385.92,3677
3749,31,136,2012-01-02,169.68,40,144,1.42,3678
3750,31,136,2022-07-22,98099.56,30,144,821.29,3679
3751,29,89,2014-08-20,73400.35,22,144,614.51,3680
3752,29,78,2020-11-02,45412,39,144,380.19,3681
3753,13,64,2015-08-16,29514.71,13,144,247.1,3682
3754,13,103,2020-04-24,60482.26,11,144,506.36,3683
3755,13,42,2021-02-06,49330.15,38,144,412.99,3684
3756,13,10,2013-02-16,73481.4,14,144,615.19,3685
3757,13,71,2014-01-06,5598.66,28,144,46.87,3686
3758,13,165,2004-07-23,49209.87,21,144,411.99,3687
3759,13,154,2010-01-28,48976.23,27,144,410.03,3688
3760,13,96,2013-03-05,41352.87,29,144,346.21,3689
3761,13,106,2010-08-05,12385.91,22,144,103.7,3690
3762,13,113,2020-12-20,45493.24,39,144,380.87,3691
3763,11,66,2022-08-06,12007.3,12,144,100.53,3692
3764,17,139,2007-09-10,29843.91,24,144,249.85,3693
3765,17,190,2014-07-18,13320.78,5,144,111.52,3694
3766,17,31,2018-11-27,31169.6,20,144,260.95,3695
3767,17,198,2009-11-11,11973.17,25,144,100.24,3696
3768,17,100,2007-09-04,31605.23,31,144,264.6,3697
3769,17,5,2005-08-02,31132.73,2,144,260.64,3698
3770,17,69,2019-06-07,8087.79,18,144,67.71,3699
3771,19,65,2021-12-24,44804.17,4,144,375.1,3700
3772,19,185,2021-12-03,26605.12,32,144,222.74,3701
3773,19,100,2023-01-18,62283.95,4,144,521.44,3702
3774,83,94,2023-02-03,63722.8,11,144,533.49,3703
3775,41,3,2022-07-14,38516.4,16,144,322.46,3704
3776,41,176,2016-09-23,53500.96,12,144,447.91,3705
3777,41,80,2018-03-22,52750.44,34,144,441.63,3706
3778,41,162,2014-09-30,19177.2,9,144,160.55,3707
3779,41,12,2015-06-08,22212.77,8,144,185.97,3708
3780,19,136,2011-08-26,38997.13,3,144,326.49,3709
3781,19,158,2015-03-12,52772.3,28,144,441.81,3710
3782,23,4,2020-10-05,21609.58,1,144,180.92,3711
3783,23,112,2008-11-14,96197.14,8,144,805.37,3712
3784,23,1,2021-08-13,77462.16,40,144,648.52,3713
3785,23,83,2004-10-29,72075.57,39,144,603.42,3714
3786,23,101,2020-05-01,73639.78,36,144,616.52,3715
3787,23,173,2008-09-13,91058.96,12,144,762.35,3716
3788,23,127,2003-12-28,49849.81,6,144,417.34,3717
3789,23,38,2006-10-20,15617.63,5,144,130.75,3718
3790,23,141,2023-01-24,49243.15,10,144,412.27,3719
3791,23,45,2004-07-29,13598.1,27,144,113.84,3720
3792,19,139,2008-08-23,89986.49,19,144,753.37,3721
3793,19,34,2007-09-01,3115.5,13,144,26.08,3722
3794,19,102,2005-10-23,80758.1,33,144,676.11,3723
3795,73,29,2014-11-14,82471.63,12,144,690.46,3724
3796,73,200,2014-07-18,42364.13,31,144,354.67,3725
3797,73,144,2010-07-13,54362.61,19,144,455.13,3726
3798,43,73,2006-01-28,45431.6,38,144,380.36,3727
3799,43,69,2005-07-26,91343.22,34,144,764.73,3728
3800,43,55,2011-10-04,2719.65,29,144,22.77,3729
3801,43,105,2009-12-22,85001.44,4,144,711.64,3730
3802,43,58,2016-03-07,60691.24,11,144,508.11,3731
3803,43,81,2016-12-19,49945.69,36,144,418.15,3732
3804,43,97,2021-12-24,11057.42,29,144,92.57,3733
3805,17,31,2016-06-19,13089.93,26,144,109.59,3734
3806,47,17,2018-03-08,69874.81,34,144,585,3735
3807,47,76,2011-01-30,98118.11,9,144,821.45,3736
3808,47,102,2017-04-12,81902.8,18,144,685.69,3737
3809,47,95,2005-04-15,1996.54,19,144,16.72,3738
3810,37,43,2011-07-10,58253.13,11,144,487.7,3739
3811,37,10,2023-04-19,18051.34,37,144,151.13,3740
3812,37,69,2004-03-10,50681.32,14,144,424.31,3741
3813,37,41,2019-02-12,72564.4,24,144,607.51,3742
3814,37,83,2004-04-22,87546.17,40,144,732.94,3743
3815,37,22,2018-01-22,72559.13,22,144,607.47,3744
3816,37,111,2009-02-28,97854.94,1,144,819.25,3745
3817,37,87,2010-10-14,78308.69,19,144,655.6,3746
3818,17,153,2006-02-06,62993.97,28,144,527.39,3747
3819,17,153,2023-08-20,27661.16,23,144,231.58,3748
3820,17,70,2008-05-03,13335.62,21,144,111.65,3749
3821,17,116,2014-09-16,98750.74,12,144,826.75,3750
3822,17,198,2013-06-26,9793.35,30,144,81.99,3751
3823,17,3,2013-12-21,88654.27,21,144,742.22,3752
3824,17,25,2019-04-30,7119.7,32,144,59.61,3753
3825,59,118,2015-07-31,89137.41,33,144,746.26,3754
3826,59,101,2021-10-04,59596.29,17,144,498.94,3755
3827,59,113,2018-01-03,15923.48,31,144,133.31,3756
3828,59,23,2020-08-25,43905.27,6,144,367.58,3757
3829,59,68,2015-02-28,49411.28,24,144,413.67,3758
3830,59,109,2013-01-01,653.23,3,144,5.47,3759
3831,59,185,2021-07-04,39622.3,40,144,331.72,3760
3832,61,26,2014-04-18,98681.83,4,144,826.17,3761
3833,61,51,2019-01-15,85745.29,12,144,717.86,3762
3834,61,57,2022-02-13,97851.81,4,144,819.22,3763
3835,61,116,2015-03-27,12191.1,30,144,102.06,3764
3836,61,54,2017-08-04,98566.47,20,144,825.2,3765
3837,61,192,2015-05-07,8681.81,37,144,72.68,3766
3838,1,49,2017-09-04,16550.53,3,144,138.56,3767
3839,1,21,2013-06-23,42544.6,32,144,356.19,3768
3840,1,193,2004-06-04,17762.22,2,144,148.71,3769
3841,1,69,2011-03-21,47152.87,9,144,394.77,3770
3842,1,181,2019-10-30,63716.74,4,144,533.44,3771
3843,1,132,2014-02-09,46996.76,37,144,393.46,3772
3844,1,61,2017-08-27,72025.79,26,144,603,3773
3845,1,164,2018-07-08,79761.4,37,144,667.77,3774
3846,1,52,2008-05-09,22810.4,4,144,190.97,3775
3847,1,29,2010-01-11,81038.77,5,144,678.46,3776
3848,1,35,2020-03-06,67502.94,10,144,565.14,3777
3849,1,5,2010-06-01,35205.16,1,144,294.74,3778
3850,1,108,2009-10-02,21112.24,37,144,176.75,3779
3851,1,1,2010-07-02,8272.5,37,144,69.26,3780
3852,1,107,2006-08-03,66525.45,5,144,556.95,3781
3853,1,101,2013-02-25,8092.96,38,144,67.75,3782
3854,1,198,2021-01-16,54559.78,1,144,456.78,3783
3855,1,71,2021-02-28,45708.96,28,144,382.68,3784
3856,1,195,2009-07-05,61340.22,38,144,513.54,3785
3857,1,92,2023-12-03,61415.7,16,144,514.18,3786
3858,1,103,2010-03-25,70358.88,3,144,589.05,3787
3859,1,105,2020-06-10,43085.84,16,144,360.72,3788
3860,1,62,2008-01-28,19716.93,3,144,165.07,3789
3861,1,174,2020-04-25,40004.2,34,144,334.92,3790
3862,1,16,2012-05-19,31069.3,19,144,260.11,3791
3863,1,20,2018-09-17,45778.33,18,144,383.26,3792
3864,1,25,2010-03-09,45250.68,20,144,378.84,3793
3865,1,65,2007-11-25,24125.49,40,144,201.98,3794
3866,1,107,2005-10-16,68129.99,32,144,570.39,3795
3867,1,10,2021-06-28,95030.4,22,144,795.6,3796
3868,1,187,2005-03-27,91383.9,17,144,765.07,3797
3869,1,93,2007-01-01,86016.77,34,144,720.14,3798
3870,1,157,2007-02-27,91057.16,11,144,762.33,3799
3871,1,65,2008-08-11,74973,27,144,627.68,3800
3872,1,108,2008-12-12,65859.51,20,144,551.38,3801
3873,1,196,2023-02-05,26786,11,144,224.25,3802
3874,1,114,2011-01-31,47898.75,9,144,401.01,3803
3875,1,71,2016-02-29,55839.45,30,144,467.49,3804
3876,1,151,2016-05-25,89484.69,27,144,749.17,3805
3877,1,71,2007-05-02,96421.86,9,144,807.25,3806
3878,1,15,2007-03-13,95436.77,19,144,799,3807
3879,1,11,2016-10-03,3724.46,38,144,31.18,3808
3880,1,145,2020-07-20,46670.5,8,144,390.73,3809
3881,1,83,2008-03-18,27117.49,24,144,227.03,3810
3882,1,157,2015-05-10,55778.54,24,144,466.98,3811
3883,1,196,2023-06-14,24161.56,26,144,202.28,3812
3884,1,23,2021-09-18,63454.57,36,144,531.24,3813
3885,1,167,2010-11-09,63084.66,36,144,528.15,3814
3886,1,103,2011-07-20,73709.49,12,144,617.1,3815
3887,1,136,2023-05-02,97312.4,15,144,814.7,3816
3888,1,149,2019-01-19,69328.74,29,144,580.42,3817
3889,1,126,2013-09-16,18989.72,40,144,158.98,3818
3890,1,189,2007-03-08,15614.9,10,144,130.73,3819
3891,1,133,2008-09-19,42534.63,7,144,356.1,3820
3892,1,45,2018-03-03,44275.95,22,144,370.68,3821
3893,1,150,2007-03-10,7654.1,34,144,64.08,3822
3894,1,132,2010-05-08,55025.56,19,144,460.68,3823
3895,1,144,2008-05-15,22642.28,8,144,189.56,3824
3896,1,174,2009-12-29,78762.3,13,144,659.4,3825
3897,1,93,2012-12-24,70281.5,29,144,588.4,3826
3898,1,160,2013-04-25,77913.59,18,144,652.3,3827
3899,1,75,2014-12-27,73832.46,15,144,618.13,3828
3900,1,100,2009-09-12,32182.14,11,144,269.43,3829
3901,1,106,2019-02-08,8771.8,35,144,61.64,3830
3902,1,100,2015-05-15,18972.11,23,144,133.31,3831
3903,1,2,2022-07-10,19945.59,14,144,140.15,3832
3904,1,179,2007-05-04,51648.7,35,144,362.92,3833
3905,1,133,2007-01-07,22592.74,8,144,158.75,3834
3906,1,113,2017-06-03,18921.31,5,144,132.95,3835
3907,1,75,2004-04-30,94485.34,23,144,663.92,3836
3908,2,186,2006-01-23,13619.3,5,144,114.02,3837
3909,2,174,2010-05-09,87445.45,34,144,732.1,3838
3910,2,72,2015-08-16,44485.77,35,144,372.44,3839
3911,2,120,2018-10-01,66139.78,36,144,553.73,3840
3912,2,55,2012-05-20,83584.31,28,144,699.77,3841
3913,2,196,2015-03-12,10171.17,21,144,85.15,3842
3914,2,10,2018-06-26,44918.68,5,144,376.06,3843
3915,2,161,2008-02-28,19347.56,13,144,161.98,3844
3916,2,170,2015-02-10,3697.99,2,144,30.96,3845
3917,2,80,2006-03-01,33521.88,36,144,280.65,3846
3918,2,57,2020-04-30,37507.48,31,144,314.01,3847
3919,2,95,2020-09-21,89344.74,35,144,748,3848
3920,2,75,2014-01-17,96370.61,33,144,806.82,3849
3921,2,172,2012-04-11,5873.12,40,144,49.17,3850
3922,2,77,2016-12-29,277.98,8,144,2.33,3851
3923,2,91,2005-12-13,37667.98,15,144,315.36,3852
3924,2,43,2015-09-05,25344.11,12,144,212.18,3853
3925,2,151,2015-03-21,66634,5,144,557.86,3854
3926,2,95,2009-09-11,84907.84,21,144,710.85,3855
3927,2,9,2006-12-30,22140.22,29,144,185.36,3856
3928,2,139,2023-01-04,34407.49,10,144,288.06,3857
3929,2,149,2013-04-30,97191.27,38,144,813.69,3858
3930,2,91,2019-07-11,54489.52,15,144,456.19,3859
3931,2,126,2004-02-26,77272.4,27,144,646.93,3860
3932,2,58,2009-05-15,22451.16,26,144,187.96,3861
3933,2,194,2008-09-30,71873.17,26,144,601.73,3862
3934,2,148,2022-12-02,7220.31,19,144,60.45,3863
3935,2,148,2023-03-29,67343.39,20,144,563.8,3864
3936,2,142,2015-06-06,40143.8,10,144,336.09,3865
3937,2,94,2019-05-22,99170.7,36,144,830.26,3866
3938,2,62,2006-03-27,8968.6,26,144,75.09,3867
3939,2,197,2017-03-10,29703.97,12,144,248.68,3868
3940,2,14,2013-03-08,82755.2,26,144,692.83,3869
3941,2,181,2019-11-16,82206.36,6,144,688.24,3870
3942,2,25,2013-07-28,84293.25,36,144,592.3,3871
3943,2,186,2004-12-06,4480.83,15,144,31.49,3872
3944,2,99,2017-09-15,27419.2,3,144,192.67,3873
3945,2,172,2004-10-01,3584.35,39,144,25.19,3874
3946,2,106,2019-06-11,78760.15,7,144,659.38,3875
3947,2,52,2007-09-24,16779.21,32,144,140.48,3876
3948,2,147,2008-06-04,8643.34,15,144,72.36,3877
3949,2,121,2014-03-01,54070.41,24,144,452.68,3878
3950,2,63,2015-02-27,80713.73,3,144,675.74,3879
3951,2,29,2014-01-28,24334.72,6,144,203.73,3880
3952,2,60,2009-03-24,69622.99,5,144,582.89,3881
3953,2,175,2020-08-01,69623.89,3,144,582.89,3882
3954,2,93,2019-01-27,823.1,7,144,6.89,3883
3955,2,111,2004-03-04,49108.18,11,144,411.14,3884
3956,2,166,2014-12-27,41645.55,5,144,348.66,3885
3957,2,139,2009-03-20,50459.75,5,144,422.45,3886
3958,2,21,2018-01-12,1211.6,24,144,10.14,3887
3959,2,189,2004-11-06,14570.82,16,144,121.99,3888
3960,2,59,2014-02-08,95391.51,30,144,798.62,3889
3961,2,58,2010-01-05,46992.83,13,144,393.43,3890
3962,2,179,2023-08-04,85454.4,32,144,715.43,3891
3963,2,31,2009-04-08,57148.11,30,144,478.45,3892
3964,2,107,2006-08-07,1582.69,9,144,13.25,3893
3965,2,120,2018-04-08,28829.69,29,144,241.36,3894
3966,2,107,2021-05-09,48425.76,5,144,405.42,3895
3967,2,37,2019-05-06,77787.73,19,144,651.24,3896
3968,2,54,2022-02-13,89520.36,40,144,749.47,3897
3969,2,59,2008-08-27,87991.44,27,144,736.67,3898
3970,2,82,2018-03-26,11535.73,12,144,96.58,3899
3971,2,115,2015-06-29,73253.19,31,144,613.28,3900
3972,2,131,2008-06-09,29283.36,26,144,245.16,3901
3973,2,161,2023-01-20,97861.91,5,144,819.3,3902
3974,2,170,2016-03-04,71524.58,10,144,598.81,3903
3975,2,27,2009-09-04,67365.62,20,144,563.99,3904
3976,2,71,2006-09-30,4175.54,27,144,34.96,3905
3977,2,174,2007-02-08,61436.62,19,144,514.35,3906
3978,2,179,2012-03-07,34930.39,28,144,292.44,3907
3979,2,20,2007-10-06,48838.99,17,144,343.18,3908
3980,2,97,2010-10-27,29328.75,18,144,206.08,3909
3981,2,166,2020-03-19,54738.11,11,144,384.63,3910
3982,2,122,2010-06-15,24893.4,9,144,174.92,3911
3983,3,19,2004-11-19,45266.73,14,144,378.98,3912
3984,3,111,2016-09-29,66357.36,14,144,555.55,3913
3985,3,83,2015-02-28,7842.98,22,144,65.66,3914
3986,3,199,2012-12-07,55005.9,10,144,460.51,3915
3987,3,190,2016-01-09,61847.56,3,144,517.79,3916
3988,3,163,2012-07-14,20230.39,6,144,169.37,3917
3989,3,138,2019-01-06,91469.1,6,144,765.78,3918
3990,3,39,2021-08-07,19724.54,36,144,165.13,3919
3991,3,26,2005-03-29,63279.89,35,144,529.78,3920
3992,3,107,2014-07-15,66645.37,16,144,557.96,3921
3993,3,168,2019-02-10,94999.16,29,144,795.34,3922
3994,3,131,2018-09-10,22738.95,25,144,190.37,3923
3995,3,4,2011-07-08,94215.28,19,144,788.77,3924
3996,3,102,2020-01-24,20936.86,11,144,175.28,3925
3997,3,117,2004-06-12,21886.59,24,144,183.24,3926
3998,3,24,2021-09-11,65825.41,27,144,551.09,3927
3999,3,196,2017-05-23,71739.53,30,144,600.61,3928
4000,3,65,2015-05-27,62461.23,27,144,522.93,3929
4001,3,90,2011-03-25,93078.88,3,144,779.26,3930
4002,3,14,2023-02-02,96702.91,2,144,809.6,3931
4003,3,5,2015-10-24,23695.77,25,144,198.38,3932
4004,3,99,2013-12-06,14491.53,18,144,121.32,3933
4005,3,145,2009-06-23,15960.96,3,144,133.63,3934
4006,3,121,2009-12-19,17698.6,29,144,148.17,3935
4007,3,195,2013-07-01,53055.2,32,144,444.18,3936
4008,3,142,2010-09-27,23233.19,8,144,194.51,3937
4009,3,151,2007-12-25,76869.37,20,144,643.55,3938
4010,3,88,2015-12-08,8798.39,26,144,73.66,3939
4011,3,135,2016-10-20,82404.53,21,144,689.89,3940
4012,3,106,2009-03-09,64687.63,12,144,541.57,3941
4013,3,151,2014-03-16,78793.92,7,144,553.66,3942
4014,3,126,2012-08-20,22194.36,14,144,155.95,3943
4015,3,199,2009-08-22,19060.82,30,144,159.58,3944
4016,3,187,2017-09-30,12297.7,3,144,102.96,3945
4017,3,69,2004-11-19,55834.13,24,144,467.45,3946
4018,3,48,2006-07-30,82676.97,23,144,692.18,3947
4019,3,33,2010-04-05,49511.13,6,144,414.51,3948
4020,3,23,2017-03-20,40703.76,26,144,340.77,3949
4021,3,85,2017-12-13,39333.86,35,144,329.3,3950
4022,3,149,2006-08-07,15856.97,19,144,132.76,3951
4023,3,110,2006-07-20,70956.5,30,144,594.05,3952
4024,3,12,2023-04-25,2500.62,32,144,20.94,3953
4025,3,108,2012-06-12,55377.12,23,144,463.62,3954
4026,3,31,2022-02-28,98198.28,18,144,822.12,3955
4027,3,174,2006-03-25,10892.22,12,144,91.19,3956
4028,3,176,2011-04-15,22796.28,1,144,190.85,3957
4029,3,181,2014-12-19,71176.2,29,144,595.89,3958
4030,3,9,2019-05-04,85893.29,23,144,719.1,3959
4031,3,165,2022-12-03,30139.75,31,144,211.78,3960
4032,3,148,2007-04-12,36509.94,8,144,256.54,3961
4033,3,69,2009-09-17,76647.62,34,144,538.58,3962
4034,3,177,2009-05-14,28916.14,34,144,203.18,3963
4035,3,67,2005-07-31,79633.59,37,144,559.56,3964
4036,3,91,2018-11-04,30003.14,8,144,251.19,3965
4037,3,9,2012-10-16,1466.16,1,180,12.27,3966
4038,3,164,2011-03-18,45385.36,14,180,379.97,3967
4039,3,35,2022-03-12,54825.21,16,180,459,3968
4040,3,153,2006-01-06,44657.3,5,180,373.87,3969
4041,3,143,2020-09-26,38705.1,21,180,324.04,3970
4042,3,138,2006-06-07,70410.42,7,180,589.48,3971
4043,3,189,2004-07-05,45439.32,13,180,380.42,3972
4044,3,29,2005-08-05,64659.58,18,144,541.33,3973
4045,3,10,2010-05-03,99847.56,28,144,835.93,3974
4046,3,145,2009-10-08,95275.7,10,144,797.65,3975
4047,3,6,2020-09-14,42924.75,14,144,301.62,3976
4048,3,29,2010-09-22,41443.57,33,144,291.21,3977
4049,3,146,2021-09-02,99558.25,7,144,699.56,3978
4050,5,119,2013-11-03,94082.45,27,144,787.66,3979
4051,5,175,2023-07-01,86518.33,12,144,724.34,3980
4052,5,30,2023-04-06,18925.81,19,144,158.45,3981
4053,5,115,2006-12-03,38743.43,7,144,324.36,3982
4054,5,177,2009-01-22,67228.5,6,144,562.84,3983
4055,5,86,2016-08-14,11970.3,40,144,100.22,3984
4056,5,147,2022-06-30,57490.46,24,144,481.31,3985
4057,5,80,2003-12-20,72904.57,22,144,610.36,3986
4058,5,108,2015-04-26,97902.89,9,144,819.65,3987
4059,5,34,2014-06-24,7379.6,33,144,61.78,3988
4060,5,67,2022-07-13,79906.84,3,144,561.48,3989
4061,5,90,2011-08-19,49377.54,14,144,346.96,3990
4062,5,122,2023-09-15,74070.1,13,144,520.47,3991
4063,5,108,2014-04-11,21317.63,10,144,178.47,3992
4064,5,89,2004-05-08,13440.94,20,144,112.53,3993
4065,5,101,2023-06-20,97161.62,29,144,813.44,3994
4066,5,106,2017-12-24,69837.26,38,144,584.68,3995
4067,5,51,2015-12-27,63832.68,6,144,534.41,3996
4068,5,168,2006-05-07,29158.95,25,144,244.12,3997
4069,5,62,2015-02-16,22935.43,9,144,192.02,3998
4070,5,56,2013-06-18,77344.78,31,144,647.53,3999
4071,5,15,2015-09-19,40864.8,37,144,342.12,4000
4072,5,179,2007-05-09,36015.97,24,144,301.53,4001
4073,5,196,2014-02-28,68999.89,30,144,577.67,4002
4074,5,42,2023-02-19,40524.2,17,144,284.75,4003
4075,5,165,2009-01-06,83292.84,26,144,585.27,4004
4076,5,197,2015-12-03,4227.7,32,144,29.71,4005
4077,5,144,2005-03-29,13186.45,21,144,110.4,4006
4078,79,54,2004-06-07,91981.2,10,180,770.07,4007
4079,5,20,2017-07-24,87397.14,37,180,731.69,4008
4080,5,113,2004-03-23,89948.86,20,180,753.06,4009
4081,5,174,2018-08-19,28743.71,23,180,240.64,4010
4082,5,198,2011-11-20,96980.68,32,144,811.93,4011
4083,5,131,2018-08-03,92316.21,35,144,772.88,4012
4084,5,156,2023-05-04,98501.24,33,144,824.66,4013
4085,5,108,2019-10-06,81708.42,15,144,684.07,4014
4086,7,111,2013-12-10,54346.65,36,144,454.99,4015
4087,7,184,2004-02-02,3867.69,6,144,32.38,4016
4088,7,73,2009-11-30,91687.11,34,144,767.61,4017
4089,7,103,2023-06-07,8525.31,28,144,71.37,4018
4090,7,22,2019-05-24,73326.99,9,144,613.9,4019
4091,7,142,2022-03-28,75549.33,32,144,632.5,4020
4092,7,34,2006-03-27,98481.38,2,144,824.49,4021
4093,7,19,2004-05-27,16787.64,29,144,140.55,4022
4094,7,125,2005-06-05,42889.34,18,144,359.07,4023
4095,7,151,2007-01-14,65314.29,32,144,546.81,4024
4096,7,51,2008-04-10,45860.23,22,144,383.94,4025
4097,7,12,2017-04-28,19986.45,13,144,167.33,4026
4098,7,190,2016-12-29,55290.92,13,144,462.9,4027
4099,7,32,2009-11-27,98568.79,38,144,825.22,4028
4100,7,40,2011-06-03,1267.61,32,144,10.61,4029
4101,7,117,2022-07-31,87244.27,10,144,730.41,4030
4102,7,139,2007-08-05,17137.26,7,144,143.47,4031
4103,7,124,2004-12-15,96590.37,7,144,678.71,4032
4104,7,193,2005-04-30,45862.4,21,144,322.26,4033
4105,7,50,2017-05-11,31145.91,17,144,260.76,4034
4106,7,92,2017-09-26,47337.61,7,144,396.31,4035
4107,7,180,2013-07-25,55004.65,20,144,386.5,4036
4108,7,196,2009-10-06,44045.55,19,144,368.75,4037
4109,7,161,2016-11-18,58147.14,12,144,486.81,4038
4110,7,42,2004-11-02,28223.81,4,144,236.29,4039
4111,7,9,2014-10-16,53751.45,35,144,450.01,4040
4112,7,132,2018-03-23,20908.8,2,144,175.05,4041
4113,7,183,2021-08-02,51689.79,32,144,432.75,4042
4114,7,154,2010-10-12,36175.83,29,144,302.87,4043
4115,7,65,2021-06-03,12640.65,14,180,105.83,4044
4116,7,131,2016-01-25,86006.46,7,180,720.05,4045
4117,7,171,2012-04-24,52437.3,25,180,439.01,4046
4118,5,174,2005-01-15,84804.16,28,180,709.98,4047
4119,5,51,2018-01-26,19759.55,16,144,165.43,4048
4120,5,53,2020-09-12,65085.13,24,144,544.9,4049
4121,5,182,2021-05-21,77640.18,8,144,650.01,4050
4122,5,2,2005-07-23,32262.41,34,144,270.1,4051
4123,11,186,2010-09-30,60385.54,8,144,505.55,4052
4124,11,39,2015-06-13,85017.31,26,144,711.77,4053
4125,11,197,2019-07-06,57394.8,29,144,403.3,4054
4126,11,108,2010-03-13,51837.93,38,144,364.25,4055
4127,11,81,2023-04-06,54511.2,20,144,383.03,4056
4128,11,144,2010-08-24,43547.44,27,144,305.99,4057
4129,11,115,2011-02-28,30329.77,4,144,253.92,4058
4130,11,46,2005-02-27,69817.9,13,144,584.52,4059
4131,11,187,2010-09-30,63827.72,20,144,534.37,4060
4132,11,22,2007-12-30,26619.97,10,144,222.86,4061
4133,11,35,2013-12-07,65585.59,27,144,549.09,4062
4134,11,65,2014-12-13,22239.67,27,144,186.19,4063
4135,13,182,2015-03-01,5006.57,30,144,41.92,4064
4136,13,119,2014-04-22,97216.7,32,144,813.9,4065
4137,13,142,2008-11-02,47901.87,30,144,401.04,4066
4138,13,59,2010-01-31,37682.15,12,144,315.48,4067
4139,13,182,2023-07-19,55681.58,12,144,466.17,4068
4140,13,146,2018-01-25,49125.6,11,144,345.19,4069
4141,13,177,2013-04-27,68055.45,8,144,569.76,4070
4142,13,157,2005-10-27,68950.55,23,144,577.26,4071
4143,13,15,2016-12-16,53542.69,17,144,448.26,4072
4144,13,176,2007-09-15,3760.42,7,144,31.48,4073
4145,13,116,2023-04-18,18773.69,16,144,157.17,4074
4146,13,12,2020-11-16,42242.36,20,144,353.65,4075
4147,13,176,2009-06-17,71979.24,40,144,602.61,4076
4148,13,191,2016-11-15,23619.76,33,144,197.75,4077
4149,13,2,2011-06-29,42501.8,6,180,355.83,4078
4150,13,85,2017-11-23,15008.89,28,180,105.46,4079
4151,13,164,2017-02-11,64381.69,7,144,539.01,4080
4152,13,29,2008-04-27,60741.13,30,144,508.53,4081
4153,13,64,2023-01-01,81625.17,19,144,683.37,4082
4154,13,35,2019-01-01,25524.45,9,144,213.69,4083
4155,13,98,2016-04-12,23568.53,32,144,197.32,4084
4156,13,49,2005-07-02,76410.95,3,144,639.72,4085
4157,13,33,2021-10-18,51685.8,2,144,432.72,4086
4158,13,39,2011-09-10,99564.44,21,144,833.56,4087
4159,13,103,2011-04-13,29579.12,31,144,247.64,4088
4160,11,16,2021-05-23,76597.4,10,144,641.28,4089
4161,11,176,2017-07-13,83564.51,40,144,699.61,4090
4162,11,121,2020-06-26,53065.53,3,144,444.27,4091
4163,11,67,2011-07-26,45673.82,12,144,382.38,4092
4164,11,139,2023-05-23,49368.23,24,144,413.31,4093
4165,11,161,2006-08-06,20360.9,28,144,170.46,4094
4166,17,143,2022-04-28,62401.4,14,144,438.48,4095
4167,17,172,2007-09-21,74752.49,17,180,625.83,4096
4168,17,14,2009-02-27,37666.46,26,180,315.35,4097
4169,89,134,2009-07-22,72045.28,15,180,603.17,4098
4170,89,23,2014-04-05,34244.63,12,180,286.7,4099
4171,89,103,2004-11-25,71645.85,1,180,599.82,4100
4172,89,41,2014-10-19,5591.11,19,144,46.81,4101
4173,89,171,2007-10-24,39616.66,32,144,331.67,4102
4174,89,147,2008-05-27,61089.2,31,144,511.44,4103
4175,89,61,2021-11-30,22811.19,16,144,190.98,4104
4176,89,181,2010-01-21,93598.2,36,144,657.69,4105
4177,89,24,2022-07-13,55682.77,18,144,466.18,4106
4178,19,168,2018-02-06,94302.52,29,144,789.51,4107
4179,31,178,2012-09-01,99985.73,20,144,702.57,4108
4180,31,177,2004-05-21,36180.97,17,144,302.91,4109
4181,31,119,2016-05-28,25504.79,4,144,213.53,4110
4182,31,180,2008-08-16,67977.42,36,144,569.11,4111
4183,31,170,2005-06-14,63260.52,13,180,529.62,4112
4184,31,141,2021-06-18,97380.95,7,180,815.28,4113
4185,31,138,2011-04-18,2604.25,17,180,21.8,4114
4186,31,155,2019-01-28,49265.97,11,144,346.18,4115
4187,31,1,2013-02-17,74224.43,24,144,621.41,4116
4188,31,148,2018-02-14,75338.18,23,144,529.38,4117
4189,31,161,2005-12-24,83329.98,11,144,585.53,4118
4190,31,200,2012-06-02,58161.68,24,144,486.93,4119
4191,31,112,2013-01-01,1393.92,19,144,11.67,4120
