exception_id,customer_id,employee_id,open_date,review_date,doc_status,description,comments
4498,11546,59,2012-05-26,2013-11-11,Missing,Identity,
4499,25400,2330,2017-01-21,2018-06-13,Missing,Identity,
4500,17986,20187,2014-01-03,2015-08-15,Exception,Identity,
4501,10780,14841,2018-01-13,2019-06-11,Exception,Identity,
4502,1002,23885,2014-10-03,2016-04-16,Exception,CIP Exception,ID has Expired
4503,23429,24215,2014-04-08,2015-11-18,Missing,CIP Exception,Please re-scan ID Verification
4504,25045,3857,2015-02-24,2016-08-13,Exception,CIP Exception,ID has Expired
4505,6935,6140,2011-01-20,2012-08-09,Missing,CIP Exception,ID has Expired
4506,1365,25600,2010-11-30,2012-06-29,Missing,Identity,
4507,17614,8919,2012-07-25,2014-03-17,Exception,CIP Exception,ID has Expired
4508,2129,13574,2015-07-28,2017-03-14,Missing,Identity,
4509,21623,18985,2015-03-13,2016-09-25,Missing,Identity,
4510,8936,5196,2018-10-28,2020-04-05,Exception,CIP Exception,Please re-scan ID Verification
4511,3438,22378,2017-01-20,2018-08-09,Missing,Identity,
4512,20010,10448,2010-05-30,2011-12-22,Missing,Identity,
4513,858,14511,2011-05-20,2012-12-13,Missing,CIP Exception,Please re-scan ID Verification
4514,21463,24917,2013-08-26,2015-01-09,Missing,Identity,
4515,28299,7331,2010-12-04,2012-05-12,Exception,CIP Exception,ID has Expired
4516,11353,11581,2020-03-13,2021-10-24,Exception,Identity,
4517,24639,1635,2012-08-11,2014-02-18,Exception,CIP Exception,ID has Expired
4518,27972,6537,2018-07-20,2020-01-29,Exception,Identity,
4519,9457,5288,2019-10-09,2021-04-24,Missing,CIP Exception,Please re-scan ID Verification
4520,9012,15801,2012-06-01,2013-11-16,Missing,Identity,
4521,9971,4428,2014-03-31,2015-10-12,Missing,CIP Exception,ID has Expired
4522,22080,12187,2011-11-11,2013-04-25,Exception,CIP Exception,Please re-scan ID Verification
4523,13055,17160,2012-08-20,2014-03-27,Missing,CIP Exception,Please re-scan ID Verification
4524,8262,13541,2010-10-18,2012-05-09,Exception,Identity,
4525,7502,19233,2020-07-31,2022-03-05,Missing,Identity,
4526,15754,24725,2013-08-27,2015-03-15,Missing,CIP Exception,ID has Expired
4527,13244,20029,2015-04-20,2016-10-20,Missing,Identity,
4528,17450,22788,2020-05-01,2021-11-16,Missing,CIP Exception,ID has Expired
4529,18783,4971,2013-03-01,2014-07-19,Missing,CIP Exception,Please re-scan ID Verification
4530,18705,23103,2011-10-21,2013-06-11,Exception,Identity,
4531,16941,27449,2010-05-05,2011-11-08,Missing,Identity,
4532,15723,11807,2020-09-16,2022-04-28,Missing,Identity,
4533,5821,22320,2017-01-19,2018-08-14,Missing,Identity,
4534,8906,18843,2015-12-23,2017-07-01,Missing,CIP Exception,Please re-scan ID Verification
4535,28342,12530,2014-07-13,2015-12-17,Missing,Identity,
4536,19899,274,2015-05-20,2016-11-25,Exception,CIP Exception,ID has Expired
4537,15744,16527,2017-11-08,2019-04-21,Exception,CIP Exception,ID has Expired
4538,16305,21842,2014-06-03,2016-01-18,Exception,CIP Exception,ID has Expired
4539,3732,16175,2010-10-06,2012-04-25,Missing,Identity,
4540,13075,4721,2012-06-15,2014-01-27,Exception,Identity,
4541,903,17615,2013-06-25,2014-11-30,Missing,CIP Exception,Please re-scan ID Verification
4542,4246,19218,2011-07-22,2013-02-08,Missing,Identity,
4543,2751,16477,2016-05-11,2017-12-18,Missing,CIP Exception,ID has Expired
4544,14742,27879,2020-06-07,2021-12-22,Exception,CIP Exception,ID has Expired
4545,21564,19670,2013-05-10,2014-11-02,Exception,CIP Exception,Please re-scan ID Verification
4546,12872,23949,2012-03-29,2013-08-13,Missing,CIP Exception,ID has Expired
4547,28605,17680,2011-02-07,2012-09-12,Missing,Identity,
4548,10733,8582,2012-11-19,2014-04-26,Exception,CIP Exception,Please re-scan ID Verification
4549,4022,9896,2011-07-29,2013-02-17,Exception,CIP Exception,Please re-scan ID Verification
4550,25714,20596,2013-08-15,2015-04-04,Missing,Identity,
4551,17818,12325,2013-07-23,2014-12-14,Exception,Identity,
4552,19811,11496,2018-08-01,2020-01-01,Exception,Identity,
4553,8980,16860,2019-07-07,2021-01-29,Exception,CIP Exception,ID has Expired
4554,8295,8929,2016-10-25,2018-03-14,Exception,CIP Exception,Please re-scan ID Verification
4555,970,16489,2017-11-19,2019-04-09,Exception,CIP Exception,ID has Expired
4556,23831,1860,2016-07-16,2018-02-16,Missing,CIP Exception,ID has Expired
4557,2788,1183,2015-10-01,2017-05-13,Exception,Identity,
4558,16673,27737,2016-10-01,2018-05-06,Missing,CIP Exception,ID has Expired
4559,4856,21199,2013-03-29,2014-09-30,Exception,Identity,
4560,1998,22571,2018-11-16,2020-06-06,Exception,CIP Exception,Please re-scan ID Verification
4561,12476,15178,2010-12-24,2012-06-20,Exception,CIP Exception,ID has Expired
4562,15096,21556,2018-11-24,2020-05-28,Exception,CIP Exception,ID has Expired
4563,23826,2138,2016-01-15,2017-06-23,Missing,CIP Exception,Please re-scan ID Verification
4564,21140,21603,2012-04-02,2013-10-13,Missing,Identity,
4565,6197,9983,2017-09-09,2019-03-28,Missing,Identity,
4566,8278,3765,2020-02-20,2021-09-22,Missing,CIP Exception,Please re-scan ID Verification
4567,23090,11630,2010-03-30,2011-08-23,Missing,CIP Exception,Please re-scan ID Verification
4568,16738,23607,2018-01-31,2019-07-17,Exception,CIP Exception,Please re-scan ID Verification
4569,23397,13850,2017-01-16,2018-07-14,Missing,CIP Exception,ID has Expired
4570,10888,6133,2016-05-21,2017-10-17,Exception,Identity,
4571,17243,13606,2012-07-21,2014-01-30,Missing,Identity,
4572,7206,18050,2009-11-28,2011-04-27,Exception,Identity,
4573,7298,11890,2014-01-30,2015-07-07,Exception,CIP Exception,Please re-scan ID Verification
4574,18540,12146,2020-06-01,2021-11-06,Missing,Identity,
4575,23632,21530,2015-02-09,2016-06-27,Missing,CIP Exception,ID has Expired
4576,17195,8274,2012-02-09,2013-08-17,Exception,Identity,
4577,26773,3985,2012-11-21,2014-04-16,Exception,Identity,
4578,16510,28581,2019-03-24,2020-08-18,Exception,Identity,
4579,24069,11901,2020-05-02,2021-10-01,Missing,CIP Exception,Please re-scan ID Verification
4580,19479,1525,2016-04-11,2017-11-30,Missing,CIP Exception,ID has Expired
4581,16189,16485,2017-05-01,2018-10-02,Missing,Identity,
4582,3255,24501,2010-12-20,2012-06-13,Exception,CIP Exception,ID has Expired
4583,8539,2020,2013-06-18,2015-01-27,Missing,Identity,
4584,28333,18475,2019-05-17,2020-12-05,Missing,CIP Exception,Please re-scan ID Verification
4585,25213,25747,2017-11-27,2019-05-06,Missing,Identity,
4586,9860,2404,2012-04-16,2013-10-07,Exception,CIP Exception,ID has Expired
4587,17738,15209,2013-03-06,2014-07-28,Exception,CIP Exception,ID has Expired
4588,10067,6981,2013-07-09,2014-12-24,Exception,CIP Exception,ID has Expired
4589,19942,23869,2014-12-27,2016-05-20,Exception,CIP Exception,ID has Expired
4590,6949,18288,2010-10-30,2012-05-20,Missing,CIP Exception,Please re-scan ID Verification
4591,19988,26713,2011-05-23,2012-12-06,Missing,Identity,
4592,5156,21936,2010-11-18,2012-05-15,Missing,Identity,
4593,10735,21320,2012-06-01,2013-10-31,Exception,Identity,
4594,26939,25861,2014-03-28,2015-11-03,Exception,CIP Exception,Please re-scan ID Verification
4595,25894,8215,2010-09-21,2012-05-06,Missing,Identity,
4596,19436,22570,2013-04-10,2014-09-03,Exception,Identity,
4597,22625,6013,2015-06-23,2016-11-13,Missing,Identity,
4598,22787,25645,2019-04-30,2020-09-19,Exception,CIP Exception,Please re-scan ID Verification
4599,26590,20021,2019-06-09,2020-11-17,Exception,Identity,
4600,5736,17987,2010-08-22,2012-03-24,Missing,Identity,
4601,24705,27881,2015-11-30,2017-06-22,Exception,CIP Exception,ID has Expired
4602,21973,25221,2018-07-18,2020-01-22,Missing,Identity,
4603,25691,7863,2015-02-14,2016-08-12,Missing,Identity,
4604,23329,26528,2016-05-13,2017-11-03,Exception,Identity,
4605,2750,27637,2015-10-20,2017-05-26,Exception,CIP Exception,ID has Expired
4606,4106,12450,2019-03-07,2020-08-16,Exception,CIP Exception,ID has Expired
4607,12308,6012,2019-09-27,2021-04-19,Exception,Identity,
4608,7864,21169,2016-01-01,2017-05-19,Exception,Identity,
4609,3452,6219,2015-04-26,2016-09-08,Missing,CIP Exception,Please re-scan ID Verification
4610,20753,19694,2018-12-07,2020-06-11,Missing,CIP Exception,ID has Expired
4611,25862,26916,2010-03-12,2011-09-10,Missing,CIP Exception,Please re-scan ID Verification
4612,3212,20418,2012-10-10,2014-04-16,Exception,Identity,
4613,15115,19866,2019-11-13,2021-05-20,Exception,Identity,
4614,28090,11534,2011-09-20,2013-04-11,Missing,CIP Exception,Please re-scan ID Verification
4615,24499,20784,2019-03-10,2020-10-21,Exception,CIP Exception,ID has Expired
4616,2990,25028,2013-10-21,2015-05-06,Exception,CIP Exception,Please re-scan ID Verification
4617,11092,26615,2012-07-05,2014-01-06,Missing,CIP Exception,Please re-scan ID Verification
4618,16079,21627,2010-03-16,2011-08-01,Exception,CIP Exception,Please re-scan ID Verification
4619,25283,12388,2011-07-17,2013-02-14,Exception,CIP Exception,Please re-scan ID Verification
4620,12377,16063,2015-01-09,2016-06-03,Exception,Identity,
4621,1216,23703,2020-06-03,2022-01-14,Exception,Identity,
4622,8891,3147,2018-05-19,2019-12-15,Exception,CIP Exception,Please re-scan ID Verification
4623,19205,1319,2011-02-22,2012-07-17,Exception,CIP Exception,Please re-scan ID Verification
4624,3495,15428,2011-09-20,2013-03-18,Exception,CIP Exception,ID has Expired
4625,26122,4538,2020-01-20,2021-07-04,Exception,CIP Exception,ID has Expired
4626,21550,15105,2012-08-29,2014-03-02,Exception,Identity,
4627,5676,20633,2018-10-14,2020-03-14,Missing,Identity,
4628,21743,26547,2018-10-14,2020-04-20,Missing,Identity,
4629,15019,27026,2018-06-17,2020-01-30,Exception,Identity,
4630,9942,16092,2019-08-04,2021-03-25,Exception,CIP Exception,ID has Expired
4631,4388,15714,2016-03-14,2017-10-23,Missing,CIP Exception,ID has Expired
4632,18029,9572,2015-12-09,2017-06-17,Exception,Identity,
4633,20535,1203,2009-12-10,2011-06-11,Missing,Identity,
4634,21971,27619,2014-04-11,2015-12-01,Missing,Identity,
4635,24998,20234,2010-08-10,2011-12-30,Exception,Identity,
4636,21338,9584,2019-02-04,2020-08-04,Missing,CIP Exception,Please re-scan ID Verification
4637,21425,18999,2016-04-02,2017-09-19,Exception,Identity,
4638,14350,26981,2019-09-14,2021-03-06,Exception,CIP Exception,ID has Expired
4639,7547,11277,2011-09-03,2013-02-28,Missing,CIP Exception,ID has Expired
4640,246,10698,2014-08-17,2016-01-27,Exception,Identity,
4641,15394,5744,2012-08-24,2014-01-17,Exception,Identity,
4642,3521,15846,2017-05-19,2018-10-08,Missing,Identity,
4643,23370,23820,2012-07-19,2014-01-02,Missing,Identity,
4644,4982,22054,2020-05-18,2021-10-20,Missing,CIP Exception,Please re-scan ID Verification
4645,22755,22884,2014-01-25,2015-08-18,Exception,CIP Exception,Please re-scan ID Verification
4646,8477,10146,2012-12-19,2014-05-10,Missing,CIP Exception,Please re-scan ID Verification
4647,7514,206,2015-11-26,2017-06-01,Exception,CIP Exception,Please re-scan ID Verification
4648,8761,12499,2019-11-23,2021-07-13,Missing,Identity,
4649,13945,8871,2015-05-08,2016-09-28,Missing,CIP Exception,Please re-scan ID Verification
4650,655,6177,2017-02-21,2018-07-06,Exception,Identity,
4651,1643,2217,2010-10-30,2012-05-25,Missing,Identity,
4652,2472,4565,2018-08-22,2020-03-30,Missing,CIP Exception,Please re-scan ID Verification
4653,497,20035,2018-12-22,2020-07-07,Exception,Identity,
4654,23759,9052,2013-02-02,2014-08-01,Exception,Identity,
4655,27099,8400,2010-11-10,2012-06-19,Exception,CIP Exception,Please re-scan ID Verification
4656,13710,4890,2013-02-17,2014-07-31,Missing,Identity,
4657,7075,256,2013-03-19,2014-10-14,Missing,CIP Exception,Please re-scan ID Verification
4658,19197,7111,2014-08-23,2016-02-07,Exception,CIP Exception,Please re-scan ID Verification
4659,10971,11714,2011-06-28,2013-02-08,Exception,Identity,
4660,12533,16502,2020-01-11,2021-08-04,Exception,CIP Exception,Please re-scan ID Verification
4661,26663,14454,2018-12-11,2020-07-15,Missing,Identity,
4662,23250,830,2010-02-02,2011-08-03,Missing,CIP Exception,ID has Expired
4663,803,8921,2014-10-21,2016-04-29,Exception,CIP Exception,Please re-scan ID Verification
4664,22849,21066,2017-04-09,2018-10-02,Exception,CIP Exception,Please re-scan ID Verification
4665,3761,6569,2020-01-29,2021-07-15,Exception,Identity,
4666,10080,411,2011-06-17,2012-12-16,Missing,Identity,
4667,9431,26577,2020-04-18,2021-11-08,Exception,Identity,
4668,22752,27516,2019-09-12,2021-03-29,Exception,Identity,
4669,7099,10860,2017-03-16,2018-09-12,Exception,Identity,
4670,6304,17474,2014-07-18,2015-12-07,Exception,Identity,
4671,5205,26980,2019-04-07,2020-11-13,Missing,Identity,
4672,8618,14818,2012-07-08,2014-02-18,Exception,Identity,
4673,1527,25003,2015-04-30,2016-10-12,Missing,CIP Exception,ID has Expired
4674,10242,24200,2019-01-16,2020-08-29,Missing,CIP Exception,ID has Expired
4675,11289,7726,2010-01-21,2011-06-12,Exception,Identity,
4676,4387,17971,2016-12-07,2018-05-01,Exception,CIP Exception,ID has Expired
4677,5806,14438,2012-11-13,2014-04-03,Missing,Identity,
4678,18705,1681,2013-12-10,2015-05-31,Exception,CIP Exception,Please re-scan ID Verification
4679,4103,10298,2019-02-01,2020-09-03,Missing,Identity,
4680,14200,11583,2012-10-09,2014-02-23,Exception,Identity,
4681,5205,12656,2014-04-09,2015-09-12,Exception,CIP Exception,ID has Expired
4682,8134,11458,2017-03-25,2018-08-15,Exception,Identity,
4683,20246,9853,2017-03-08,2018-08-01,Missing,CIP Exception,ID has Expired
4684,7154,11977,2020-07-02,2021-12-24,Exception,Identity,
4685,20659,26002,2018-01-20,2019-06-12,Exception,CIP Exception,Please re-scan ID Verification
4686,13149,25341,2014-01-26,2015-08-19,Exception,Identity,
4687,2933,9303,2015-09-12,2017-04-18,Missing,CIP Exception,ID has Expired
4688,1379,25456,2013-05-28,2014-12-05,Missing,CIP Exception,ID has Expired
4689,18830,567,2017-05-09,2018-10-06,Missing,CIP Exception,ID has Expired
4690,20514,21691,2019-10-24,2021-04-14,Missing,CIP Exception,Please re-scan ID Verification
4691,18752,9323,2019-12-31,2021-05-23,Exception,Identity,
4692,2225,27536,2019-02-15,2020-08-15,Missing,CIP Exception,ID has Expired
4693,28323,5588,2012-10-04,2014-03-25,Exception,CIP Exception,ID has Expired
4694,28522,27033,2010-06-25,2012-02-08,Exception,Identity,
4695,21706,1769,2014-12-06,2016-07-26,Missing,Identity,
4696,24893,14282,2010-07-29,2012-03-03,Missing,CIP Exception,ID has Expired
4697,28710,32,2017-05-16,2018-12-23,Missing,CIP Exception,ID has Expired
4698,4180,2874,2010-12-10,2012-04-29,Exception,CIP Exception,ID has Expired
4699,21237,25874,2019-09-08,2021-02-04,Missing,CIP Exception,ID has Expired
4700,20450,23531,2019-03-20,2020-10-31,Exception,CIP Exception,ID has Expired
4701,14854,611,2011-06-30,2013-01-07,Missing,Identity,
4702,9035,25734,2015-01-24,2016-06-10,Exception,CIP Exception,Please re-scan ID Verification
4703,6659,18541,2012-02-09,2013-08-16,Missing,CIP Exception,ID has Expired
4704,12651,24500,2017-01-26,2018-09-04,Missing,Identity,
4705,22118,2226,2012-04-07,2013-09-21,Exception,CIP Exception,Please re-scan ID Verification
4706,6343,25406,2011-04-28,2012-12-06,Exception,CIP Exception,ID has Expired
4707,14143,1538,2013-09-19,2015-04-21,Missing,CIP Exception,Please re-scan ID Verification
4708,24622,3384,2010-07-31,2012-01-28,Missing,CIP Exception,Please re-scan ID Verification
4709,13811,18888,2009-10-19,2011-06-08,Exception,Identity,
4710,7713,19398,2013-04-16,2014-09-02,Exception,Identity,
4711,6838,762,2010-09-23,2012-03-27,Exception,CIP Exception,ID has Expired
4712,11756,12657,2014-06-24,2015-12-23,Missing,CIP Exception,ID has Expired
4713,3532,15093,2012-08-19,2014-04-11,Missing,Identity,
4714,8692,1965,2012-05-17,2013-12-02,Missing,Identity,
4715,21792,1894,2015-04-19,2016-10-19,Missing,CIP Exception,ID has Expired
4716,1360,1034,2015-10-12,2017-03-30,Exception,Identity,
4717,7429,17746,2018-02-18,2019-09-28,Missing,CIP Exception,ID has Expired
4718,1529,7550,2013-03-20,2014-09-15,Exception,Identity,
4719,19765,22751,2012-09-26,2014-03-13,Missing,CIP Exception,Please re-scan ID Verification
4720,7373,9877,2020-05-18,2021-10-27,Missing,CIP Exception,Please re-scan ID Verification
4721,7832,3834,2019-05-21,2020-10-20,Exception,Identity,
4722,16441,5982,2013-01-02,2014-06-12,Exception,Identity,
4723,2330,19926,2010-02-22,2011-09-14,Exception,CIP Exception,Please re-scan ID Verification
4724,2229,2398,2012-07-17,2014-02-27,Exception,Identity,
4725,18144,21499,2018-08-27,2020-03-23,Exception,CIP Exception,Please re-scan ID Verification
4726,25606,13004,2015-09-30,2017-05-09,Missing,Identity,
4727,15086,4362,2018-10-20,2020-03-30,Exception,CIP Exception,ID has Expired
4728,8464,5272,2010-07-04,2012-01-26,Missing,Identity,
4729,12718,9018,2015-04-30,2016-12-09,Missing,Identity,
4730,10701,13063,2011-08-15,2013-03-23,Exception,Identity,
4731,4702,19791,2017-12-02,2019-05-11,Missing,Identity,
4732,23566,7873,2019-12-12,2021-07-12,Missing,CIP Exception,ID has Expired
4733,4614,8291,2020-05-10,2021-12-09,Missing,Identity,
4734,10985,14121,2012-04-03,2013-09-17,Missing,CIP Exception,Please re-scan ID Verification
4735,10506,22319,2020-04-06,2021-08-20,Missing,CIP Exception,Please re-scan ID Verification
4736,12580,2539,2012-01-20,2013-07-05,Missing,CIP Exception,Please re-scan ID Verification
4737,27007,24240,2016-08-20,2018-03-01,Missing,Identity,
4738,28953,27349,2010-03-10,2011-09-12,Missing,Identity,
4739,11130,13968,2020-01-12,2021-06-02,Missing,CIP Exception,Please re-scan ID Verification
4740,6293,8243,2015-08-14,2017-01-23,Exception,CIP Exception,Please re-scan ID Verification
4741,17214,8940,2018-08-02,2020-03-19,Exception,CIP Exception,ID has Expired
4742,13353,2377,2016-08-08,2018-03-06,Missing,CIP Exception,Please re-scan ID Verification
4743,15132,26738,2014-08-07,2015-12-27,Exception,Identity,
4744,4411,27388,2013-09-25,2015-02-11,Exception,Identity,
4745,8969,23142,2013-06-06,2015-01-12,Missing,CIP Exception,ID has Expired
4746,8198,15119,2017-01-02,2018-06-19,Missing,Identity,
4747,3539,1456,2012-08-01,2014-03-07,Missing,Identity,
4748,2565,15484,2012-04-26,2013-12-02,Exception,Identity,
4749,25897,18113,2014-02-07,2015-08-23,Missing,CIP Exception,Please re-scan ID Verification
4750,24645,19765,2016-12-31,2018-06-29,Exception,CIP Exception,ID has Expired
4751,23936,20142,2013-12-30,2015-08-02,Exception,Identity,
4752,22028,5833,2020-03-21,2021-10-25,Exception,CIP Exception,Please re-scan ID Verification
4753,12252,5756,2011-01-30,2012-09-09,Missing,Identity,
4754,9188,11574,2018-01-30,2019-06-28,Missing,CIP Exception,ID has Expired
4755,5212,6245,2012-08-17,2014-03-17,Missing,CIP Exception,Please re-scan ID Verification
4756,25266,28712,2018-10-11,2020-06-01,Exception,Identity,
4757,13671,3526,2012-06-22,2013-11-06,Missing,CIP Exception,Please re-scan ID Verification
4758,25107,16625,2014-08-08,2016-03-08,Exception,Identity,
4759,25835,22767,2011-05-07,2012-10-01,Exception,CIP Exception,ID has Expired
4760,12150,13514,2010-12-24,2012-05-16,Exception,CIP Exception,Please re-scan ID Verification
4761,2936,28908,2011-08-21,2013-03-26,Missing,CIP Exception,Please re-scan ID Verification
4762,12545,22807,2019-09-21,2021-02-06,Missing,Identity,
4763,1337,4619,2012-06-19,2013-12-24,Missing,CIP Exception,ID has Expired
4764,1813,13452,2013-04-14,2014-11-01,Missing,Identity,
4765,18245,23429,2014-08-04,2016-03-21,Missing,Identity,
4766,24792,2801,2010-10-09,2012-03-23,Missing,CIP Exception,Please re-scan ID Verification
4767,19119,949,2012-03-08,2013-08-26,Missing,Identity,
4768,14959,8758,2012-11-27,2014-05-22,Exception,CIP Exception,Please re-scan ID Verification
4769,8828,11068,2010-02-21,2011-08-25,Exception,CIP Exception,Please re-scan ID Verification
4770,24267,120,2013-12-23,2015-05-25,Missing,CIP Exception,Please re-scan ID Verification
4771,28589,18579,2019-10-05,2021-03-30,Missing,CIP Exception,Please re-scan ID Verification
4772,19365,14374,2016-08-08,2018-01-09,Missing,Identity,
4773,17486,21814,2020-03-31,2021-08-18,Exception,CIP Exception,Please re-scan ID Verification
4774,25639,406,2018-03-07,2019-09-04,Exception,Identity,
4775,14304,16809,2020-05-08,2021-10-29,Exception,CIP Exception,ID has Expired
4776,28350,4995,2018-06-28,2020-02-04,Missing,Identity,
4777,21822,12413,2011-07-12,2013-01-27,Missing,CIP Exception,Please re-scan ID Verification
4778,20390,25062,2013-12-07,2015-07-20,Exception,Identity,
4779,14118,12790,2011-03-19,2012-10-28,Missing,CIP Exception,ID has Expired
4780,7539,26110,2014-06-09,2016-01-01,Exception,Identity,
4781,19669,12276,2011-01-06,2012-06-28,Missing,CIP Exception,Please re-scan ID Verification
4782,24604,13703,2015-01-21,2016-08-21,Exception,Identity,
4783,9326,7879,2013-10-20,2015-05-29,Exception,CIP Exception,ID has Expired
4784,679,1536,2019-03-25,2020-10-31,Missing,Identity,
4785,17970,1265,2010-09-02,2012-03-22,Exception,Identity,
4786,23776,24183,2010-04-14,2011-10-31,Missing,CIP Exception,ID has Expired
4787,18819,6868,2018-04-02,2019-11-14,Exception,CIP Exception,Please re-scan ID Verification
4788,24769,22838,2016-12-14,2018-06-13,Missing,Identity,
4789,7067,14604,2016-04-10,2017-11-11,Exception,Identity,
4790,7067,10473,2013-10-31,2015-04-10,Missing,Identity,
4791,13987,8142,2011-06-01,2012-10-15,Missing,CIP Exception,Please re-scan ID Verification
4792,19718,19999,2013-02-21,2014-09-24,Missing,CIP Exception,Please re-scan ID Verification
4793,15278,21793,2017-11-19,2019-04-17,Missing,Identity,
4794,25781,26760,2017-12-02,2019-04-22,Exception,Identity,
4795,12183,27274,2016-04-24,2017-10-16,Exception,Identity,
4796,5678,25350,2020-05-17,2021-11-30,Exception,CIP Exception,ID has Expired
4797,15495,1868,2009-10-12,2011-03-28,Missing,Identity,
4798,6195,26641,2020-02-03,2021-08-10,Missing,CIP Exception,ID has Expired
4799,560,14832,2012-01-03,2013-08-10,Exception,Identity,
4800,21111,4248,2010-11-14,2012-05-13,Exception,CIP Exception,Please re-scan ID Verification
4801,1827,18589,2015-03-23,2016-10-10,Exception,CIP Exception,Please re-scan ID Verification
4802,23121,24460,2014-01-05,2015-06-28,Exception,CIP Exception,Please re-scan ID Verification
4803,8781,10063,2019-05-08,2020-12-06,Exception,CIP Exception,Please re-scan ID Verification
4804,22951,17619,2012-07-30,2014-01-22,Exception,Identity,
4805,11018,1521,2018-07-08,2020-02-14,Missing,CIP Exception,ID has Expired
4806,7346,4516,2016-05-09,2017-10-16,Missing,Identity,
4807,7203,15112,2014-08-19,2016-01-26,Exception,Identity,
4808,20537,8497,2013-06-08,2014-12-03,Missing,Identity,
4809,27495,338,2015-09-21,2017-03-29,Exception,Identity,
4810,20391,15511,2010-01-24,2011-08-01,Exception,Identity,
4811,25688,359,2012-04-01,2013-11-20,Exception,Identity,
4812,24414,15180,2015-01-29,2016-07-11,Exception,Identity,
4813,6743,21047,2015-11-19,2017-07-04,Missing,CIP Exception,ID has Expired
4814,19532,1815,2010-12-04,2012-06-05,Exception,CIP Exception,ID has Expired
4815,8687,12160,2012-10-03,2014-03-28,Missing,CIP Exception,ID has Expired
4816,6333,17095,2012-07-21,2014-02-05,Exception,CIP Exception,Please re-scan ID Verification
4817,5792,17236,2011-05-31,2012-11-05,Exception,CIP Exception,ID has Expired
4818,25834,24484,2014-11-12,2016-04-21,Missing,Identity,
4819,205,24756,2017-02-14,2018-09-06,Exception,Identity,
4820,22478,12680,2013-04-17,2014-10-04,Exception,Identity,
4821,23491,28581,2011-07-08,2013-01-23,Missing,Identity,
4822,1538,3787,2020-07-08,2022-02-22,Missing,CIP Exception,Please re-scan ID Verification
4823,10118,7781,2014-09-18,2016-02-23,Missing,CIP Exception,Please re-scan ID Verification
4824,22779,9534,2018-07-26,2020-03-07,Exception,CIP Exception,Please re-scan ID Verification
4825,2911,11773,2017-07-19,2019-02-02,Missing,CIP Exception,ID has Expired
4826,24910,22846,2017-09-03,2019-02-19,Missing,Identity,
4827,6040,26164,2020-05-16,2021-09-29,Missing,Identity,
4828,17051,18636,2009-10-28,2011-04-10,Missing,CIP Exception,Please re-scan ID Verification
4829,612,11884,2012-05-03,2013-11-23,Exception,CIP Exception,Please re-scan ID Verification
4830,23879,2512,2012-12-23,2014-08-14,Exception,Identity,
4831,16108,13139,2010-05-11,2011-11-13,Exception,CIP Exception,Please re-scan ID Verification
4832,6711,25779,2020-01-20,2021-07-14,Missing,CIP Exception,Please re-scan ID Verification
4833,16541,19080,2013-03-24,2014-11-09,Exception,CIP Exception,Please re-scan ID Verification
4834,919,7482,2015-12-15,2017-05-13,Missing,Identity,
4835,27392,11332,2010-01-17,2011-06-11,Exception,Identity,
4836,28135,3737,2014-12-04,2016-04-24,Exception,Identity,
4837,11072,25824,2013-03-09,2014-08-28,Exception,Identity,
4838,26439,21524,2010-01-21,2011-06-27,Missing,Identity,
4839,12215,6957,2017-06-10,2019-01-01,Missing,Identity,
4840,9800,18176,2010-06-23,2012-02-06,Missing,CIP Exception,Please re-scan ID Verification
4841,11784,6452,2010-06-10,2011-12-19,Exception,CIP Exception,Please re-scan ID Verification
4842,14801,8690,2017-02-08,2018-08-31,Missing,CIP Exception,Please re-scan ID Verification
4843,11931,12813,2013-12-28,2015-06-24,Exception,Identity,
4844,11953,22309,2016-08-16,2018-01-25,Exception,CIP Exception,Please re-scan ID Verification
4845,3419,23557,2012-02-27,2013-09-04,Missing,CIP Exception,ID has Expired
4846,28710,16249,2015-06-23,2017-01-19,Missing,Identity,
4847,8534,10055,2010-11-07,2012-06-28,Exception,Identity,
4848,25644,19297,2017-02-19,2018-08-31,Exception,Identity,
4849,27048,3188,2018-07-23,2019-12-18,Missing,Identity,
4850,18378,25580,2013-02-28,2014-08-23,Exception,Identity,
4851,15470,28702,2018-05-23,2019-12-14,Missing,Identity,
4852,8482,20456,2014-08-21,2016-01-11,Exception,CIP Exception,ID has Expired
4853,19977,463,2014-10-20,2016-06-05,Missing,Identity,
4854,21712,27487,2015-09-02,2017-02-04,Missing,Identity,
4855,19596,4179,2012-02-08,2013-08-29,Exception,Identity,
4856,18492,22891,2014-07-04,2016-01-17,Exception,Identity,
4857,11468,9280,2010-01-26,2011-08-05,Exception,CIP Exception,ID has Expired
4858,18218,13205,2018-01-28,2019-07-05,Exception,Identity,
4859,4387,21213,2012-09-15,2014-04-24,Exception,Identity,
4860,3577,12505,2019-07-30,2020-12-21,Missing,CIP Exception,Please re-scan ID Verification
4861,19867,23135,2012-08-28,2014-03-20,Exception,CIP Exception,ID has Expired
4862,14610,14992,2014-11-18,2016-05-18,Exception,CIP Exception,ID has Expired
4863,20364,7465,2013-02-02,2014-09-03,Exception,Identity,
4864,13137,6051,2015-09-28,2017-02-14,Missing,Identity,
4865,14736,7552,2012-07-02,2014-01-10,Exception,CIP Exception,Please re-scan ID Verification
4866,7303,8294,2010-02-24,2011-08-06,Missing,Identity,
